model_name_raw,c8_model_dir,run_id,c1_record_count,c1_record_ids,match_status,version_match_status,strict_version_confirmed,c8_model_revision,c8_model_sha,c2_epoch_publication_date_candidate,c2_epoch_organization_candidate,c2_epoch_open_weights_candidate,Model,parameter_count_B,submission_date_raw,C1_Hub_License_raw,C1_Type_raw,C1_Average_0_100,C1_IFEval_0_100,C1_BBH_0_100,C1_MATH_Lvl5_0_100,C1_GPQA_0_100,C1_MuSR_0_100,C1_MMLU_Pro_0_100,submission_date,open_weights_status,version_unresolved,c8_latest_status,ARC_score_raw,ARC_score_percentile_0_100,ARC_task_count,BBH_score_raw,BBH_score_percentile_0_100,BBH_task_count,GPQA_score_raw,GPQA_score_percentile_0_100,GPQA_task_count,IFEval_score_raw,IFEval_score_percentile_0_100,IFEval_task_count,MATH-Hard_score_raw,MATH-Hard_score_percentile_0_100,MATH-Hard_task_count,MMLU-Pro_score_raw,MMLU-Pro_score_percentile_0_100,MMLU-Pro_task_count,MuSR_score_raw,MuSR_score_percentile_0_100,MuSR_task_count,core6_family_count,core6_index_0_100,full7_index_0_100,core6_rawmean_index_0_100,core6_leaf_task_count,core6_all_task_index_0_100,core6_all_task_rawmean_0_100,ARC_complete,BBH_complete,GPQA_complete,IFEval_complete,MATH-Hard_complete,MMLU-Pro_complete,MuSR_complete,main_cohort_complete_core6,main_cohort_complete_full7,index_scale,cohort_status,core6_if_eval_prompt_level_strict_acc_0_100,core6_if_eval_inst_level_loose_acc_0_100,core6_if_eval_prompt_level_loose_acc_0_100,core6_math_v10_0_100,core6_math_v30_0_100,family_ARC_percentile_0_100,family_BBH_percentile_0_100,family_GPQA_percentile_0_100,family_IFEval_percentile_0_100,family_MATH_Hard_percentile_0_100,family_MMLU_Pro_percentile_0_100,family_MuSR_percentile_0_100,family_ARC_rawmean_0_100,family_BBH_rawmean_0_100,family_GPQA_rawmean_0_100,family_IFEval_rawmean_0_100,family_MATH_Hard_rawmean_0_100,family_MMLU_Pro_rawmean_0_100,family_MuSR_rawmean_0_100
Josephgflowers/Tinyllama-STEM-Cinder-Agent-v1,Josephgflowers_Tinyllama-STEM-Cinder-Agent-v1,efa772da7e4380dff96975d0c771d91ea91ae09e60784b3c3aa974fefc9c9fee,1,[944],exact_model_id_unique_record,source_version_missing,False,c6880b94e72dddbe591fdf30fa15fe42ea60b924,c6880b94e72dddbe591fdf30fa15fe42ea60b924,,,,Josephgflowers/Tinyllama-STEM-Cinder-Agent-v1,1.1,2024-11-27,mit,🔶 fine-tuned on domain-specific datasets,5.683635033220809,21.257596510591892,3.731312676862636,6.722054380664652,0.0,1.432291666666666,0.958554964539006,2024-11-27,unknown,True,latest_parseable,,,0,0.3084380842714463,17.461517317207257,24,0.23176476301476298,8.420569329660239,3,0.2661870503597122,12.561983471074381,1,,,0,0.108626994680851,0.49586776859504134,1,0.334125,14.609733700642792,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,,15.584093134204137,,17.461517317207257,8.420569329660239,12.561983471074381,,0.49586776859504134,14.609733700642792,,30.84380842714463,23.1764763014763,26.618705035971217,,10.8626994680851,33.4125
JungZoona/T3Q-Qwen2.5-14B-Instruct-1M-e3,JungZoona_T3Q-Qwen2.5-14B-Instruct-1M-e3,34f7c25b5c54ffb0c4b63f37afb54c75693724cd3f835a0ee66edc21d8343c1a,1,[946],exact_model_id_unique_record,source_version_missing,False,5362b0e623096cf6667a47cefd2b33e2e3dd37a9,5362b0e623096cf6667a47cefd2b33e2e3dd37a9,,,,JungZoona/T3Q-Qwen2.5-14B-Instruct-1M-e3,0.0,,apache-2.0,❓ other,47.09154471380421,73.2396707403024,65.46659667305961,28.625377643504528,22.259507829977636,38.688020833333326,54.27009456264776,,unknown,True,latest_parseable,,,0,0.7585971930826706,97.57650723840938,24,0.4221484533984534,99.60514233241507,3,0.7697841726618705,85.50964187327824,1,0.262610525462563,81.0429114611624,7,0.5884308510638298,99.58677685950413,1,0.5911041666666667,99.58677685950413,3,6,93.81795943737889,,56.54458937226757,39,94.66176231432057,62.6732799901105,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,94.14853794977559,93.26240388182333,93.59298239422003,,,,97.57650723840938,99.60514233241507,85.50964187327824,81.0429114611624,99.58677685950413,99.58677685950413,,75.85971930826706,42.21484533984534,76.97841726618705,26.261052546256302,58.84308510638297,59.110416666666666
JungZoona/T3Q-qwen2.5-14b-v1.0-e3,JungZoona_T3Q-qwen2.5-14b-v1.0-e3,9f4a8f4503a8305865c2ff2e29f78242614fc900f4ff5a7df323fbb56018115d,1,[947],exact_model_id_unique_record,source_version_missing,False,76b2538f6a0646f8c507f9c9ab070030d3c1b90c,76b2538f6a0646f8c507f9c9ab070030d3c1b90c,,,,JungZoona/T3Q-qwen2.5-14b-v1.0-e3,14.77,2025-03-13,apache-2.0,🔶 fine-tuned on domain-specific datasets,47.09154471380421,73.2396707403024,65.46659667305961,28.625377643504528,22.259507829977636,38.688020833333326,54.27009456264776,2025-03-13,unknown,True,latest_parseable,,,0,0.7585971930826706,97.57650723840938,24,0.4221484533984534,99.60514233241507,3,0.7697841726618705,85.50964187327824,1,0.262610525462563,81.0429114611624,7,0.5884308510638298,99.58677685950413,1,0.5911041666666667,99.58677685950413,3,6,93.81795943737889,,56.54458937226757,39,94.66176231432057,62.6732799901105,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,94.14853794977559,93.26240388182333,93.59298239422003,,,,97.57650723840938,99.60514233241507,85.50964187327824,81.0429114611624,99.58677685950413,99.58677685950413,,75.85971930826706,42.21484533984534,76.97841726618705,26.261052546256302,58.84308510638297,59.110416666666666
Junhoee/Qwen-Megumin,Junhoee_Qwen-Megumin,ce77a97e1267bc7c91a466cda94f9c875af69cf1bc73ab0a509ccd83db49b330,1,[948],exact_model_id_unique_record,source_version_missing,False,main,bb46c15ee4bb56c5b63245ef50fd7637234d6f75,,,,Junhoee/Qwen-Megumin,15.231,2024-11-26,,"💬 chat models (RLHF, DPO, IFT, ...)",33.992180349901545,71.41118897857685,33.64214368642437,49.01812688821752,6.152125279642054,8.187239583333335,35.54225768321512,2024-11-26,unknown,True,latest_parseable,,,0,0.528526812457251,58.26117830309695,24,0.29402888777888775,55.23415977961432,3,0.7553956834532374,82.72727272727273,1,,,0,0.4198803191489361,78.1267217630854,1,0.39803125,47.832874196510566,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,,70.03538032625832,,58.26117830309695,55.23415977961432,82.72727272727273,,78.1267217630854,47.832874196510566,,52.852681245725094,29.402888777888776,75.53956834532374,,41.98803191489361,39.803125
KSU-HW-SEC/Llama3-70b-SVA-FT-1415,KSU-HW-SEC_Llama3-70b-SVA-FT-1415,50df315d483a481baf12576a725603c11325ee8001dae4e568695c49f215fb14,1,[949],exact_model_id_unique_record,source_version_missing,False,1c09728455567898116d2d9cfb6cbbbbd4ee730c,1c09728455567898116d2d9cfb6cbbbbd4ee730c,,,,KSU-HW-SEC/Llama3-70b-SVA-FT-1415,70.554,2024-09-08,,🔶 fine-tuned on domain-specific datasets,36.11923272324064,61.79913739987677,51.328741195678994,21.978851963746223,16.666666666666664,17.801041666666663,47.140957446808514,2024-09-08,unknown,True,latest_parseable,,,0,0.6650146340680478,88.29141469671981,24,0.36897072834572825,90.99173553719008,3,0.6666666666666666,71.68044077134986,1,,,0,0.5242686170212766,92.03856749311295,1,0.4565416666666667,76.5564738292011,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,85.60788371305212,,,88.29141469671981,90.99173553719008,71.68044077134986,,92.03856749311295,76.5564738292011,,66.50146340680479,36.897072834572825,66.66666666666666,,52.42686170212766,45.65416666666667
KSU-HW-SEC/Llama3-70b-SVA-FT-500,KSU-HW-SEC_Llama3-70b-SVA-FT-500,3f7107dea0311126da1c8a075d98f28a4c6dcf6bf3e0a25f13e37a027b6e5b6f,1,[950],exact_model_id_unique_record,source_version_missing,False,856a23f28aeada23d1135c86a37e05524307e8ed,856a23f28aeada23d1135c86a37e05524307e8ed,,,,KSU-HW-SEC/Llama3-70b-SVA-FT-500,70.554,2024-09-08,,🔶 fine-tuned on domain-specific datasets,35.953711985827894,61.052230304481,51.8870262488106,21.37462235649547,17.4496644295302,16.993229166666666,46.96549940898345,2024-09-08,unknown,True,latest_parseable,,,0,0.6692236023098005,88.95913505589152,24,0.37833751896251894,94.43526170798897,3,0.6498800959232613,69.64187327823691,1,,,0,0.522689494680851,91.90082644628099,1,0.45114583333333336,77.33700642791553,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,,84.98052091211748,,88.95913505589152,94.43526170798897,69.64187327823691,,91.90082644628099,77.33700642791553,,66.92236023098005,37.8337518962519,64.98800959232614,,52.268949468085104,45.114583333333336
KSU-HW-SEC/Llama3-70b-SVA-FT-final,KSU-HW-SEC_Llama3-70b-SVA-FT-final,d1ab88af287db998d923a10196c74cf552fdc92ea46effdf11f43979cb8b8e0e,1,[951],exact_model_id_unique_record,source_version_missing,False,391bbd94173b34975d1aa2c7356977a630253b75,391bbd94173b34975d1aa2c7356977a630253b75,,,,KSU-HW-SEC/Llama3-70b-SVA-FT-final,70.554,2024-09-08,,🔶 fine-tuned on domain-specific datasets,36.09383714321667,61.64676391973297,51.328741195678994,21.978851963746223,16.666666666666664,17.801041666666663,47.140957446808514,2024-09-08,unknown,True,latest_parseable,,,0,0.6650146340680478,88.29141469671981,24,0.36897072834572825,90.99173553719008,3,0.6654676258992805,71.54269972451792,1,,,0,0.5242686170212766,92.03856749311295,1,0.4565416666666667,76.5564738292011,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,85.58492687191347,,,88.29141469671981,90.99173553719008,71.54269972451792,,92.03856749311295,76.5564738292011,,66.50146340680479,36.897072834572825,66.54676258992805,,52.42686170212766,45.65416666666667
KSU-HW-SEC/Llama3.1-70b-SVA-FT-1000step,KSU-HW-SEC_Llama3.1-70b-SVA-FT-1000step,303ffcbbc1ee131e5145564fc01b2c7784595afb4f9ea123c3d2bc82006efea6,1,[952],exact_model_id_unique_record,source_version_missing,False,b195fea0d8f350ff29243d4e88654b1baa5af79e,b195fea0d8f350ff29243d4e88654b1baa5af79e,,,,KSU-HW-SEC/Llama3.1-70b-SVA-FT-1000step,70.554,2024-09-08,,🔶 fine-tuned on domain-specific datasets,40.75025867079505,72.38039512936786,55.48536459580824,32.09969788519638,19.463087248322143,17.830468749999998,47.24253841607565,2024-09-08,unknown,True,latest_parseable,,,0,0.6903120365165111,92.14770020157596,24,0.3920020951270951,97.07070707070706,3,0.7673860911270983,85.09641873278237,1,,,0,0.5251828457446809,92.17630853994491,1,0.45917708333333335,74.16896235078053,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,89.86587130442767,,,92.14770020157596,97.07070707070706,85.09641873278237,,92.17630853994491,74.16896235078053,,69.03120365165111,39.20020951270951,76.73860911270984,,52.51828457446809,45.91770833333334
Khetterman/DarkAtom-12B-v3,Khetterman_DarkAtom-12B-v3,59edece7efdc0b22ec24d16fd673a00407ab1039c46b71d7c1628796ff9f5da2,1,[953],exact_model_id_unique_record,source_version_missing,False,7c7dacc560b64dcff96121ea99374794ccd64b7c,7c7dacc560b64dcff96121ea99374794ccd64b7c,,,,Khetterman/DarkAtom-12B-v3,12.248,2024-12-09,,🤝 base merges and moerges,25.88038265945612,61.7341985930664,31.6595419899606,11.10271903323263,6.375838926174497,16.116927083333334,28.29307033096927,2024-12-09,unknown,True,latest_parseable,,,0,0.5153709655381875,57.55909840571743,24,0.29189271376771375,53.26905417814509,3,0.6690647482014388,71.79063360881543,1,,,0,0.3546376329787234,54.79338842975206,1,0.4468020833333333,77.44719926538109,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,,62.7347076780437,,57.55909840571743,53.26905417814509,71.79063360881543,,54.79338842975206,77.44719926538109,,51.53709655381875,29.189271376771377,66.90647482014388,,35.46376329787234,44.68020833333333
Khetterman/Kosmos-8B-v1,Khetterman_Kosmos-8B-v1,281337f1926a4d715f54c82d99b2710884e1d46e7ccaf8f3efa05d64e28b79ea,1,[954],exact_model_id_unique_record,source_version_missing,False,16ad5242ca89c6901fae1f41033f00ce455f4be0,16ad5242ca89c6901fae1f41033f00ce455f4be0,,,,Khetterman/Kosmos-8B-v1,8.03,2024-12-27,,🤝 base merges and moerges,21.31847148009074,41.291107594515886,31.75895920189927,9.894259818731117,6.487695749440718,8.819010416666668,29.659796099290777,2024-12-27,unknown,True,latest_parseable,,,0,0.5233522858623629,61.438290269378776,24,0.30068195693195693,55.28925619834711,3,0.4820143884892086,45.75757575757576,1,,,0,0.366938164893617,60.66115702479339,1,0.3918854166666667,51.02846648301193,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,,55.06922453947772,,61.438290269378776,55.28925619834711,45.75757575757576,,60.66115702479339,51.02846648301193,,52.33522858623629,30.068195693195694,48.20143884892086,,36.6938164893617,39.18854166666667
Kimargin/GPT-NEO-1.3B-wiki,Kimargin_GPT-NEO-1.3B-wiki,1f93b825722bf4613098fb8a5c5b81dd4a644cadc72341574fe3aa84379b7a4f,1,[955],exact_model_id_unique_record,source_version_missing,False,01e99a85d1fe6d68ad039fa6c8f201530bc03cad,01e99a85d1fe6d68ad039fa6c8f201530bc03cad,2021-03-21,EleutherAI,Yes,Kimargin/GPT-NEO-1.3B-wiki,1.316,2024-10-24,apache-2.0,🔶 fine-tuned on domain-specific datasets,5.349183189126563,19.2068156934711,3.423611572649296,1.4350453172205435,0.0,6.932552083333333,1.0970744680851066,2024-10-24,Yes,True,latest_parseable,,,0,0.3026339952046975,15.40452629649991,24,0.2409743034743034,6.216712580348944,3,0.2565947242206235,11.212121212121213,1,,,0,0.1098736702127659,0.9366391184573003,1,0.3882604166666666,39.50413223140496,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,,15.508094588176315,,15.40452629649991,6.216712580348944,11.212121212121213,,0.9366391184573003,39.50413223140496,,30.263399520469754,24.09743034743034,25.65947242206235,,10.98736702127659,38.82604166666666
KingNish/Qwen2.5-0.5b-Test-ft,KingNish_Qwen2.5-0.5b-Test-ft,9cf0f65405ffa837a750923fdbb48e64741e216003887843d7ba98bbad4b7db9,1,[956],exact_model_id_unique_record,source_version_missing,False,f905bb1d37c7853fb5c7157d8d3ad0f062b65c0f,f905bb1d37c7853fb5c7157d8d3ad0f062b65c0f,,,,KingNish/Qwen2.5-0.5b-Test-ft,0.494,2024-09-29,apache-2.0,🔶 fine-tuned on domain-specific datasets,7.865415598812703,26.708134416681077,6.058845092070314,3.5498489425981874,1.789709172259505,1.432291666666666,7.65366430260047,2024-09-29,unknown,True,latest_parseable,,,0,0.3231533857529747,19.030602895363753,24,0.2584209771709771,18.916437098255283,3,0.3345323741007194,28.31955922865014,1,,,0,0.1688829787234042,22.61707988980716,1,0.342125,16.078971533516988,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,20.918284657335295,,,19.030602895363753,18.916437098255283,28.31955922865014,,22.61707988980716,16.078971533516988,,32.31533857529747,25.84209771709771,33.45323741007194,,16.88829787234042,34.2125
KingNish/Reasoning-Llama-3b-v0.1,KingNish_Reasoning-Llama-3b-v0.1,7d5cc516499a3780bae4bd4b3151d9bd202d95ff392a2c231f42ebcde09543d6,1,[958],exact_model_id_unique_record,source_version_missing,False,d164caf591c42a4cbc3b21d46493e72fbdbd9de8,d164caf591c42a4cbc3b21d46493e72fbdbd9de8,,,,KingNish/Reasoning-Llama-3b-v0.1,3.213,2024-10-26,llama3.2,🔶 fine-tuned on domain-specific datasets,20.212379567792407,62.246284303426016,19.86245115758441,12.990936555891238,1.230425055928408,2.3950520833333333,22.549128250591018,2024-10-26,unknown,True,latest_parseable,,,0,0.43433592509582786,37.78747480300532,24,0.25805791430791425,18.8613406795225,3,0.6774580335731415,72.42424242424242,1,,,0,0.3029421542553192,39.72451790633609,1,0.31676041666666666,16.124885215794308,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,43.03197356272015,,,37.78747480300532,18.8613406795225,72.42424242424242,,39.72451790633609,16.124885215794308,,43.43359250958279,25.805791430791423,67.74580335731414,,30.294215425531917,31.676041666666666
KingNish/qwen-1b-continued,KingNish_qwen-1b-continued,6bcc91c301c2d69d4dd8d57b196440bef442f638024b7888ce99b61884ec8b30,1,[959],exact_model_id_unique_record,source_version_missing,False,4abdfa59671b7c23c535aca87ce15baef8ed1125,4abdfa59671b7c23c535aca87ce15baef8ed1125,,,,KingNish/qwen-1b-continued,1.277,2025-03-07,apache-2.0,🟩 continuously pretrained,4.792600271519794,12.547263483113692,4.387464099020609,0.906344410876133,2.348993288590602,5.667708333333335,2.897828014184398,2025-03-07,unknown,True,latest_parseable,,,0,0.29909543894796364,15.992074399853399,24,0.26442538942538935,24.09550045913682,3,0.171462829736211,3.1404958677685952,1,0.007512679384884043,20.785804816223067,7,0.1260804521276596,9.586776859504132,1,0.38587499999999997,38.999081726354454,3,6,18.766622354806742,,20.90752982703513,39,18.75183175881512,24.305958309193215,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,18.624289939747054,18.835492878222723,18.661020885568913,,,,15.992074399853399,24.09550045913682,3.1404958677685952,20.785804816223067,9.586776859504132,38.999081726354454,,29.909543894796364,26.442538942538935,17.146282973621098,0.7512679384884042,12.608045212765958,38.5875
KingNish/qwen-1b-continued-v2.1,KingNish_qwen-1b-continued-v2.1,277c4ab7f4c3f207d5b1f2ddaeef317ff141710f897903156f0c634e68608fcd,1,[961],exact_model_id_unique_record,source_version_missing,False,b1f1624062c683f84815bdeead038c0b2cf2c884,b1f1624062c683f84815bdeead038c0b2cf2c884,,,,KingNish/qwen-1b-continued-v2.1,1.277,2025-03-08,apache-2.0,🟩 continuously pretrained,5.461814579103264,11.26832360359402,4.197658352409889,0.906344410876133,2.348993288590602,10.957812500000005,3.0917553191489344,2025-03-08,unknown,True,latest_parseable,,,0,0.30416583041069,17.400815466373466,24,0.2624175592925593,25.408631772268137,3,0.1606714628297362,2.369146005509642,1,0.008581355192235815,21.85406481984429,7,0.1278257978723404,9.944903581267218,1,0.41539583333333335,54.97704315886134,3,6,21.992434134020684,,21.31763064884825,39,21.129976905436884,24.82560731995376,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,21.896015401238312,22.001616870476145,21.86846719187192,,,,17.400815466373466,25.408631772268137,2.369146005509642,21.85406481984429,9.944903581267218,54.97704315886134,,30.416583041069,26.241755929255927,16.06714628297362,0.8581355192235814,12.782579787234042,41.53958333333333
KingNish/qwen-1b-continued-v2.2,KingNish_qwen-1b-continued-v2.2,14189c348fd82115288b2e7d339bc52e21c93f2466f627193c65620740646152,1,[962],exact_model_id_unique_record,source_version_missing,False,8afa5b9fb92d599500e9043f4219de945b890839,8afa5b9fb92d599500e9043f4219de945b890839,,,,KingNish/qwen-1b-continued-v2.2,1.277,2025-03-09,apache-2.0,🟩 continuously pretrained,4.441641963318088,14.12596355447989,4.956068589848116,1.5105740181268883,0.8948545861297527,2.24609375,2.916297281323877,2025-03-09,unknown,True,latest_parseable,,,0,0.30586579449667844,17.7913688840022,24,0.2593118686868687,19.35720844811754,3,0.1882494004796163,4.435261707988981,1,0.014761997376429472,26.281006699257652,7,0.1262466755319149,9.641873278236915,1,0.35130208333333335,24.609733700642792,3,6,17.019408786374346,,20.76229699841402,39,19.40866311649649,24.590899952890837,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,16.97349510409703,17.05154836396847,16.9551296311861,,,,17.7913688840022,19.35720844811754,4.435261707988981,26.281006699257652,9.641873278236915,24.609733700642792,,30.586579449667845,25.93118686868687,18.82494004796163,1.4761997376429472,12.62466755319149,35.130208333333336
Kquant03/CognitiveFusion2-4x7B-BF16,Kquant03_CognitiveFusion2-4x7B-BF16,a7d9964f359335907114e9f674e3c9b598f07798a58eaba342f54619fb7978ef,1,[963],exact_model_id_unique_record,source_version_missing,False,db45b86c462bb93db7ba4f2c3fe3517582c859a1,db45b86c462bb93db7ba4f2c3fe3517582c859a1,,,,Kquant03/CognitiveFusion2-4x7B-BF16,24.154,2024-07-31,apache-2.0,🤝 base merges and moerges,15.629054867362484,35.665700341759866,17.689002759870313,5.740181268882175,4.809843400447425,9.95234375,19.917257683215126,2024-07-31,unknown,True,latest_parseable,,,0,0.41078286111483786,34.10184167124794,24,0.2903225246975247,45.63820018365473,3,0.4064748201438849,36.225895316804404,1,,,0,0.2792553191489361,34.76584022038568,1,0.4145520833333333,60.266299357208446,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,,42.49717319255271,,34.10184167124794,45.63820018365473,36.225895316804404,,34.76584022038568,60.266299357208446,,41.078286111483784,29.032252469752468,40.647482014388494,,27.925531914893607,41.45520833333333
Kquant03/L3-Pneuma-8B,Kquant03_L3-Pneuma-8B,65d069ce69203638290499bf8ddbe1e40519529fce02fea7607cbaa41e586e2f,1,[964],exact_model_id_unique_record,source_version_missing,False,257aa8d00e82f91b7a780384aa76573c2ea614a8,257aa8d00e82f91b7a780384aa76573c2ea614a8,,,,Kquant03/L3-Pneuma-8B,8.03,2024-10-16,llama3,🔶 fine-tuned on domain-specific datasets,16.617570099377616,23.74056392593873,28.82020171626968,5.060422960725076,7.606263982102905,10.211197916666668,24.26677009456265,2024-10-16,unknown,True,latest_parseable,,,0,0.49550433176754827,50.30121861828844,24,0.2963240463240463,55.941230486685036,3,0.2973621103117506,17.988980716253444,1,,,0,0.3184009308510638,44.73829201101928,1,0.41715624999999995,60.6060606060606,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,,43.84909657179801,,50.30121861828844,55.941230486685036,17.988980716253444,,44.73829201101928,60.6060606060606,,49.55043317675483,29.63240463240463,29.73621103117506,,31.840093085106382,41.715624999999996
Krystalan/DRT-o1-14B,Krystalan_DRT-o1-14B,889323fc87bdded92527e549ae9be93d9be1330a7fbbdd5522ff1ba9e051f3c1,1,[965],exact_model_id_unique_record,source_version_missing,False,b89415f3ceb805687dc75d0ac82d1425e497bcaa,b89415f3ceb805687dc75d0ac82d1425e497bcaa,,,,Krystalan/DRT-o1-14B,14.77,2024-12-27,cc-by-nc-sa-4.0,🔶 fine-tuned on domain-specific datasets,36.16608563724584,40.67662690549963,48.14182185507073,48.26283987915408,13.646532438478744,19.83880208333333,46.429890661938536,2024-12-27,unknown,True,latest_parseable,,,0,0.6379275375142291,82.6060564412681,24,0.3480616605616606,85.12396694214875,3,0.4808153477218225,45.50964187327824,1,,,0,0.5178690159574468,90.9366391184573,1,0.47951041666666666,88.1267217630854,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,,81.70714596038299,,82.6060564412681,85.12396694214875,45.50964187327824,,90.9366391184573,88.1267217630854,,63.792753751422914,34.80616605616606,48.08153477218225,,51.78690159574468,47.95104166666667
Krystalan/DRT-o1-7B,Krystalan_DRT-o1-7B,c660d93032d844ff13b048668b277ad0f5b2543fa10ffab6ecb8729424c2247e,1,[966],exact_model_id_unique_record,source_version_missing,False,5e1848ded3209d414113c1ded1389cd04aef99c2,5e1848ded3209d414113c1ded1389cd04aef99c2,,,,Krystalan/DRT-o1-7B,7.616,2025-02-05,cc-by-nc-sa-4.0,🤝 base merges and moerges,31.402661796813607,39.28276971768241,35.73893662836844,44.78851963746224,9.50782997762864,24.08203125,35.01588356973995,2025-02-05,unknown,True,latest_parseable,,,0,0.5467693339610741,64.97961334066336,24,0.3277619371369371,75.73921028466482,3,0.4640287769784172,42.64462809917355,1,,,0,0.4151429521276595,77.57575757575758,1,0.50865625,93.23232323232322,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,,75.11881431934019,,64.97961334066336,75.73921028466482,42.64462809917355,,77.57575757575758,93.23232323232322,,54.67693339610741,32.77619371369371,46.402877697841724,,41.51429521276595,50.865625
Kukedlc/NeuralExperiment-7b-MagicCoder-v7.5,Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,044c0a1c507253f83ae1a950d964bcd08795abd1d6aa61a9a6d6fded23b19de5,1,[967],exact_model_id_unique_record,source_version_missing,False,43ea8d27d652dc15e4d27f665c5d636a5937780b,43ea8d27d652dc15e4d27f665c5d636a5937780b,,,,Kukedlc/NeuralExperiment-7b-MagicCoder-v7.5,7.242,2024-07-30,apache-2.0,🔶 fine-tuned on domain-specific datasets,18.006004625989025,45.52509563513699,16.386034485864904,6.646525679758309,6.152125279642054,13.058072916666664,20.268173758865245,2024-07-30,unknown,True,latest_parseable,,,0,0.3988446544778517,33.92775334432839,24,0.2967090779590779,54.70156106519743,3,0.5167865707434053,51.29476584022039,1,,,0,0.2824135638297872,35.647382920110196,1,0.4281979166666667,70.89990817263545,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,,48.439464146054405,,33.92775334432839,54.70156106519743,51.29476584022039,,35.647382920110196,70.89990817263545,,39.884465447785175,29.67090779590779,51.67865707434053,,28.241356382978722,42.81979166666667
