index,target,irls_weight,downweighted
250,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
251,metric/the_pile_arxiv_val_loss,1.0,False
251,metric/the_pile_freelaw_val_loss,1.0,False
251,metric/the_pile_pubmed_central_val_loss,1.0,False
251,metric/the_pile_wikipedia_en_val_loss,1.0,False
251,metric/the_pile_dm_mathematics_val_loss,1.0,False
251,metric/the_pile_github_val_loss,1.0,False
251,metric/the_pile_stackexchange_val_loss,1.0,False
251,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
251,metric/the_pile_pile_cc_val_loss,1.0,False
251,metric/the_pile_ubuntu_irc_val_loss,1.0,False
251,metric/the_pile_hackernews_val_loss,1.0,False
251,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
251,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
252,metric/the_pile_arxiv_val_loss,1.0,False
252,metric/the_pile_freelaw_val_loss,1.0,False
252,metric/the_pile_pubmed_central_val_loss,1.0,False
252,metric/the_pile_wikipedia_en_val_loss,1.0,False
252,metric/the_pile_dm_mathematics_val_loss,1.0,False
252,metric/the_pile_github_val_loss,1.0,False
252,metric/the_pile_stackexchange_val_loss,1.0,False
252,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
252,metric/the_pile_pile_cc_val_loss,1.0,False
252,metric/the_pile_ubuntu_irc_val_loss,1.0,False
252,metric/the_pile_hackernews_val_loss,1.0,False
252,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
252,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
253,metric/the_pile_arxiv_val_loss,1.0,False
253,metric/the_pile_freelaw_val_loss,1.0,False
253,metric/the_pile_pubmed_central_val_loss,1.0,False
253,metric/the_pile_wikipedia_en_val_loss,1.0,False
253,metric/the_pile_dm_mathematics_val_loss,1.0,False
253,metric/the_pile_github_val_loss,1.0,False
253,metric/the_pile_stackexchange_val_loss,1.0,False
253,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
253,metric/the_pile_pile_cc_val_loss,1.0,False
253,metric/the_pile_ubuntu_irc_val_loss,1.0,False
253,metric/the_pile_hackernews_val_loss,1.0,False
253,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
253,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
254,metric/the_pile_arxiv_val_loss,1.0,False
254,metric/the_pile_freelaw_val_loss,1.0,False
254,metric/the_pile_pubmed_central_val_loss,1.0,False
254,metric/the_pile_wikipedia_en_val_loss,1.0,False
254,metric/the_pile_dm_mathematics_val_loss,1.0,False
254,metric/the_pile_github_val_loss,1.0,False
254,metric/the_pile_stackexchange_val_loss,1.0,False
254,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
254,metric/the_pile_pile_cc_val_loss,1.0,False
254,metric/the_pile_ubuntu_irc_val_loss,1.0,False
254,metric/the_pile_hackernews_val_loss,1.0,False
254,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
254,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
255,metric/the_pile_arxiv_val_loss,1.0,False
255,metric/the_pile_freelaw_val_loss,1.0,False
255,metric/the_pile_pubmed_central_val_loss,1.0,False
255,metric/the_pile_wikipedia_en_val_loss,1.0,False
255,metric/the_pile_dm_mathematics_val_loss,1.0,False
255,metric/the_pile_github_val_loss,1.0,False
255,metric/the_pile_stackexchange_val_loss,1.0,False
255,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
255,metric/the_pile_pile_cc_val_loss,1.0,False
255,metric/the_pile_ubuntu_irc_val_loss,1.0,False
255,metric/the_pile_hackernews_val_loss,1.0,False
255,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
255,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
256,metric/the_pile_arxiv_val_loss,1.0,False
256,metric/the_pile_freelaw_val_loss,1.0,False
256,metric/the_pile_pubmed_central_val_loss,1.0,False
256,metric/the_pile_wikipedia_en_val_loss,1.0,False
256,metric/the_pile_dm_mathematics_val_loss,1.0,False
256,metric/the_pile_github_val_loss,1.0,False
256,metric/the_pile_stackexchange_val_loss,1.0,False
256,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
256,metric/the_pile_pile_cc_val_loss,1.0,False
256,metric/the_pile_ubuntu_irc_val_loss,1.0,False
256,metric/the_pile_hackernews_val_loss,1.0,False
256,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
256,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
257,metric/the_pile_arxiv_val_loss,1.0,False
257,metric/the_pile_freelaw_val_loss,1.0,False
257,metric/the_pile_pubmed_central_val_loss,1.0,False
257,metric/the_pile_wikipedia_en_val_loss,1.0,False
257,metric/the_pile_dm_mathematics_val_loss,1.0,False
257,metric/the_pile_github_val_loss,1.0,False
257,metric/the_pile_stackexchange_val_loss,1.0,False
257,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
257,metric/the_pile_pile_cc_val_loss,1.0,False
257,metric/the_pile_ubuntu_irc_val_loss,1.0,False
257,metric/the_pile_hackernews_val_loss,1.0,False
257,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
257,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
258,metric/the_pile_arxiv_val_loss,1.0,False
258,metric/the_pile_freelaw_val_loss,1.0,False
258,metric/the_pile_pubmed_central_val_loss,1.0,False
258,metric/the_pile_wikipedia_en_val_loss,1.0,False
258,metric/the_pile_dm_mathematics_val_loss,1.0,False
258,metric/the_pile_github_val_loss,1.0,False
258,metric/the_pile_stackexchange_val_loss,1.0,False
258,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
258,metric/the_pile_pile_cc_val_loss,1.0,False
258,metric/the_pile_ubuntu_irc_val_loss,1.0,False
258,metric/the_pile_hackernews_val_loss,1.0,False
258,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
258,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
259,metric/the_pile_arxiv_val_loss,1.0,False
259,metric/the_pile_freelaw_val_loss,1.0,False
259,metric/the_pile_pubmed_central_val_loss,1.0,False
259,metric/the_pile_wikipedia_en_val_loss,1.0,False
259,metric/the_pile_dm_mathematics_val_loss,1.0,False
259,metric/the_pile_github_val_loss,1.0,False
259,metric/the_pile_stackexchange_val_loss,1.0,False
259,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
259,metric/the_pile_pile_cc_val_loss,1.0,False
259,metric/the_pile_ubuntu_irc_val_loss,1.0,False
259,metric/the_pile_hackernews_val_loss,1.0,False
259,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
259,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
260,metric/the_pile_arxiv_val_loss,1.0,False
260,metric/the_pile_freelaw_val_loss,1.0,False
260,metric/the_pile_pubmed_central_val_loss,1.0,False
260,metric/the_pile_wikipedia_en_val_loss,1.0,False
260,metric/the_pile_dm_mathematics_val_loss,1.0,False
260,metric/the_pile_github_val_loss,1.0,False
260,metric/the_pile_stackexchange_val_loss,1.0,False
260,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
260,metric/the_pile_pile_cc_val_loss,1.0,False
260,metric/the_pile_ubuntu_irc_val_loss,1.0,False
260,metric/the_pile_hackernews_val_loss,1.0,False
260,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
260,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
261,metric/the_pile_arxiv_val_loss,1.0,False
261,metric/the_pile_freelaw_val_loss,1.0,False
261,metric/the_pile_pubmed_central_val_loss,1.0,False
261,metric/the_pile_wikipedia_en_val_loss,1.0,False
261,metric/the_pile_dm_mathematics_val_loss,1.0,False
261,metric/the_pile_github_val_loss,1.0,False
261,metric/the_pile_stackexchange_val_loss,1.0,False
261,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
261,metric/the_pile_pile_cc_val_loss,1.0,False
261,metric/the_pile_ubuntu_irc_val_loss,1.0,False
261,metric/the_pile_hackernews_val_loss,1.0,False
261,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
261,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
262,metric/the_pile_arxiv_val_loss,1.0,False
262,metric/the_pile_freelaw_val_loss,1.0,False
262,metric/the_pile_pubmed_central_val_loss,1.0,False
262,metric/the_pile_wikipedia_en_val_loss,1.0,False
262,metric/the_pile_dm_mathematics_val_loss,1.0,False
262,metric/the_pile_github_val_loss,1.0,False
262,metric/the_pile_stackexchange_val_loss,1.0,False
262,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
262,metric/the_pile_pile_cc_val_loss,1.0,False
262,metric/the_pile_ubuntu_irc_val_loss,1.0,False
262,metric/the_pile_hackernews_val_loss,1.0,False
262,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
262,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
263,metric/the_pile_arxiv_val_loss,1.0,False
263,metric/the_pile_freelaw_val_loss,1.0,False
263,metric/the_pile_pubmed_central_val_loss,1.0,False
263,metric/the_pile_wikipedia_en_val_loss,1.0,False
263,metric/the_pile_dm_mathematics_val_loss,1.0,False
263,metric/the_pile_github_val_loss,1.0,False
263,metric/the_pile_stackexchange_val_loss,1.0,False
263,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
263,metric/the_pile_pile_cc_val_loss,1.0,False
263,metric/the_pile_ubuntu_irc_val_loss,1.0,False
263,metric/the_pile_hackernews_val_loss,1.0,False
263,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
263,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
264,metric/the_pile_arxiv_val_loss,1.0,False
264,metric/the_pile_freelaw_val_loss,1.0,False
264,metric/the_pile_pubmed_central_val_loss,1.0,False
264,metric/the_pile_wikipedia_en_val_loss,1.0,False
264,metric/the_pile_dm_mathematics_val_loss,1.0,False
264,metric/the_pile_github_val_loss,1.0,False
264,metric/the_pile_stackexchange_val_loss,1.0,False
264,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
264,metric/the_pile_pile_cc_val_loss,1.0,False
264,metric/the_pile_ubuntu_irc_val_loss,1.0,False
264,metric/the_pile_hackernews_val_loss,1.0,False
264,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
264,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
265,metric/the_pile_arxiv_val_loss,1.0,False
265,metric/the_pile_freelaw_val_loss,1.0,False
265,metric/the_pile_pubmed_central_val_loss,1.0,False
265,metric/the_pile_wikipedia_en_val_loss,1.0,False
265,metric/the_pile_dm_mathematics_val_loss,1.0,False
265,metric/the_pile_github_val_loss,1.0,False
265,metric/the_pile_stackexchange_val_loss,1.0,False
265,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
265,metric/the_pile_pile_cc_val_loss,1.0,False
265,metric/the_pile_ubuntu_irc_val_loss,1.0,False
265,metric/the_pile_hackernews_val_loss,1.0,False
265,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
265,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
266,metric/the_pile_arxiv_val_loss,1.0,False
266,metric/the_pile_freelaw_val_loss,1.0,False
266,metric/the_pile_pubmed_central_val_loss,1.0,False
266,metric/the_pile_wikipedia_en_val_loss,1.0,False
266,metric/the_pile_dm_mathematics_val_loss,1.0,False
266,metric/the_pile_github_val_loss,1.0,False
266,metric/the_pile_stackexchange_val_loss,1.0,False
266,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
266,metric/the_pile_pile_cc_val_loss,1.0,False
266,metric/the_pile_ubuntu_irc_val_loss,1.0,False
266,metric/the_pile_hackernews_val_loss,1.0,False
266,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
266,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
267,metric/the_pile_arxiv_val_loss,1.0,False
267,metric/the_pile_freelaw_val_loss,1.0,False
267,metric/the_pile_pubmed_central_val_loss,1.0,False
267,metric/the_pile_wikipedia_en_val_loss,1.0,False
267,metric/the_pile_dm_mathematics_val_loss,1.0,False
267,metric/the_pile_github_val_loss,1.0,False
267,metric/the_pile_stackexchange_val_loss,1.0,False
267,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
267,metric/the_pile_pile_cc_val_loss,1.0,False
267,metric/the_pile_ubuntu_irc_val_loss,1.0,False
267,metric/the_pile_hackernews_val_loss,1.0,False
267,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
267,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
268,metric/the_pile_arxiv_val_loss,1.0,False
268,metric/the_pile_freelaw_val_loss,1.0,False
268,metric/the_pile_pubmed_central_val_loss,1.0,False
268,metric/the_pile_wikipedia_en_val_loss,1.0,False
268,metric/the_pile_dm_mathematics_val_loss,1.0,False
268,metric/the_pile_github_val_loss,1.0,False
268,metric/the_pile_stackexchange_val_loss,1.0,False
268,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
268,metric/the_pile_pile_cc_val_loss,1.0,False
268,metric/the_pile_ubuntu_irc_val_loss,1.0,False
268,metric/the_pile_hackernews_val_loss,1.0,False
268,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
268,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
269,metric/the_pile_arxiv_val_loss,0.992150538275021,True
269,metric/the_pile_freelaw_val_loss,1.0,False
269,metric/the_pile_pubmed_central_val_loss,1.0,False
269,metric/the_pile_wikipedia_en_val_loss,1.0,False
269,metric/the_pile_dm_mathematics_val_loss,1.0,False
269,metric/the_pile_github_val_loss,0.9517090504118302,True
269,metric/the_pile_stackexchange_val_loss,0.9509220043269555,True
269,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
269,metric/the_pile_pile_cc_val_loss,1.0,False
269,metric/the_pile_ubuntu_irc_val_loss,1.0,False
269,metric/the_pile_hackernews_val_loss,1.0,False
269,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
269,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
270,metric/the_pile_arxiv_val_loss,1.0,False
270,metric/the_pile_freelaw_val_loss,1.0,False
270,metric/the_pile_pubmed_central_val_loss,1.0,False
270,metric/the_pile_wikipedia_en_val_loss,1.0,False
270,metric/the_pile_dm_mathematics_val_loss,1.0,False
270,metric/the_pile_github_val_loss,1.0,False
270,metric/the_pile_stackexchange_val_loss,1.0,False
270,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
270,metric/the_pile_pile_cc_val_loss,1.0,False
270,metric/the_pile_ubuntu_irc_val_loss,1.0,False
270,metric/the_pile_hackernews_val_loss,1.0,False
270,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
270,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
271,metric/the_pile_arxiv_val_loss,1.0,False
271,metric/the_pile_freelaw_val_loss,1.0,False
271,metric/the_pile_pubmed_central_val_loss,1.0,False
271,metric/the_pile_wikipedia_en_val_loss,1.0,False
271,metric/the_pile_dm_mathematics_val_loss,1.0,False
271,metric/the_pile_github_val_loss,1.0,False
271,metric/the_pile_stackexchange_val_loss,1.0,False
271,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
271,metric/the_pile_pile_cc_val_loss,1.0,False
271,metric/the_pile_ubuntu_irc_val_loss,1.0,False
271,metric/the_pile_hackernews_val_loss,1.0,False
271,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
271,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
272,metric/the_pile_arxiv_val_loss,1.0,False
272,metric/the_pile_freelaw_val_loss,1.0,False
272,metric/the_pile_pubmed_central_val_loss,1.0,False
272,metric/the_pile_wikipedia_en_val_loss,1.0,False
272,metric/the_pile_dm_mathematics_val_loss,1.0,False
272,metric/the_pile_github_val_loss,1.0,False
272,metric/the_pile_stackexchange_val_loss,1.0,False
272,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
272,metric/the_pile_pile_cc_val_loss,1.0,False
272,metric/the_pile_ubuntu_irc_val_loss,1.0,False
272,metric/the_pile_hackernews_val_loss,1.0,False
272,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
272,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
273,metric/the_pile_arxiv_val_loss,1.0,False
273,metric/the_pile_freelaw_val_loss,1.0,False
273,metric/the_pile_pubmed_central_val_loss,1.0,False
273,metric/the_pile_wikipedia_en_val_loss,1.0,False
273,metric/the_pile_dm_mathematics_val_loss,1.0,False
273,metric/the_pile_github_val_loss,1.0,False
273,metric/the_pile_stackexchange_val_loss,1.0,False
273,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
273,metric/the_pile_pile_cc_val_loss,1.0,False
273,metric/the_pile_ubuntu_irc_val_loss,1.0,False
273,metric/the_pile_hackernews_val_loss,1.0,False
273,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
273,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
274,metric/the_pile_arxiv_val_loss,1.0,False
274,metric/the_pile_freelaw_val_loss,1.0,False
274,metric/the_pile_pubmed_central_val_loss,1.0,False
274,metric/the_pile_wikipedia_en_val_loss,1.0,False
274,metric/the_pile_dm_mathematics_val_loss,1.0,False
274,metric/the_pile_github_val_loss,0.8885374275565238,True
274,metric/the_pile_stackexchange_val_loss,1.0,False
274,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
274,metric/the_pile_pile_cc_val_loss,1.0,False
274,metric/the_pile_ubuntu_irc_val_loss,1.0,False
274,metric/the_pile_hackernews_val_loss,1.0,False
274,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
274,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
275,metric/the_pile_arxiv_val_loss,1.0,False
275,metric/the_pile_freelaw_val_loss,1.0,False
275,metric/the_pile_pubmed_central_val_loss,1.0,False
275,metric/the_pile_wikipedia_en_val_loss,1.0,False
275,metric/the_pile_dm_mathematics_val_loss,1.0,False
275,metric/the_pile_github_val_loss,1.0,False
275,metric/the_pile_stackexchange_val_loss,1.0,False
275,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
275,metric/the_pile_pile_cc_val_loss,1.0,False
275,metric/the_pile_ubuntu_irc_val_loss,1.0,False
275,metric/the_pile_hackernews_val_loss,1.0,False
275,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
275,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
276,metric/the_pile_arxiv_val_loss,1.0,False
276,metric/the_pile_freelaw_val_loss,1.0,False
276,metric/the_pile_pubmed_central_val_loss,1.0,False
276,metric/the_pile_wikipedia_en_val_loss,1.0,False
276,metric/the_pile_dm_mathematics_val_loss,1.0,False
276,metric/the_pile_github_val_loss,1.0,False
276,metric/the_pile_stackexchange_val_loss,1.0,False
276,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
276,metric/the_pile_pile_cc_val_loss,1.0,False
276,metric/the_pile_ubuntu_irc_val_loss,1.0,False
276,metric/the_pile_hackernews_val_loss,1.0,False
276,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
276,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
277,metric/the_pile_arxiv_val_loss,1.0,False
277,metric/the_pile_freelaw_val_loss,1.0,False
277,metric/the_pile_pubmed_central_val_loss,1.0,False
277,metric/the_pile_wikipedia_en_val_loss,1.0,False
277,metric/the_pile_dm_mathematics_val_loss,1.0,False
277,metric/the_pile_github_val_loss,1.0,False
277,metric/the_pile_stackexchange_val_loss,1.0,False
277,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
277,metric/the_pile_pile_cc_val_loss,1.0,False
277,metric/the_pile_ubuntu_irc_val_loss,1.0,False
277,metric/the_pile_hackernews_val_loss,1.0,False
277,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
277,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
278,metric/the_pile_arxiv_val_loss,1.0,False
278,metric/the_pile_freelaw_val_loss,1.0,False
278,metric/the_pile_pubmed_central_val_loss,1.0,False
278,metric/the_pile_wikipedia_en_val_loss,1.0,False
278,metric/the_pile_dm_mathematics_val_loss,1.0,False
278,metric/the_pile_github_val_loss,1.0,False
278,metric/the_pile_stackexchange_val_loss,1.0,False
278,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
278,metric/the_pile_pile_cc_val_loss,1.0,False
278,metric/the_pile_ubuntu_irc_val_loss,1.0,False
278,metric/the_pile_hackernews_val_loss,1.0,False
278,metric/the_pile_pubmed_abstracts_val_loss,0.8380517361043274,True
278,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
279,metric/the_pile_arxiv_val_loss,1.0,False
279,metric/the_pile_freelaw_val_loss,1.0,False
279,metric/the_pile_pubmed_central_val_loss,1.0,False
279,metric/the_pile_wikipedia_en_val_loss,1.0,False
279,metric/the_pile_dm_mathematics_val_loss,1.0,False
279,metric/the_pile_github_val_loss,1.0,False
279,metric/the_pile_stackexchange_val_loss,1.0,False
279,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
279,metric/the_pile_pile_cc_val_loss,1.0,False
279,metric/the_pile_ubuntu_irc_val_loss,1.0,False
279,metric/the_pile_hackernews_val_loss,1.0,False
279,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
279,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
280,metric/the_pile_arxiv_val_loss,0.9023591807551816,True
280,metric/the_pile_freelaw_val_loss,1.0,False
280,metric/the_pile_pubmed_central_val_loss,1.0,False
280,metric/the_pile_wikipedia_en_val_loss,1.0,False
280,metric/the_pile_dm_mathematics_val_loss,1.0,False
280,metric/the_pile_github_val_loss,1.0,False
280,metric/the_pile_stackexchange_val_loss,1.0,False
280,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
280,metric/the_pile_pile_cc_val_loss,1.0,False
280,metric/the_pile_ubuntu_irc_val_loss,1.0,False
280,metric/the_pile_hackernews_val_loss,1.0,False
280,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
280,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
281,metric/the_pile_arxiv_val_loss,1.0,False
281,metric/the_pile_freelaw_val_loss,1.0,False
281,metric/the_pile_pubmed_central_val_loss,1.0,False
281,metric/the_pile_wikipedia_en_val_loss,1.0,False
281,metric/the_pile_dm_mathematics_val_loss,1.0,False
281,metric/the_pile_github_val_loss,1.0,False
281,metric/the_pile_stackexchange_val_loss,1.0,False
281,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
281,metric/the_pile_pile_cc_val_loss,1.0,False
281,metric/the_pile_ubuntu_irc_val_loss,1.0,False
281,metric/the_pile_hackernews_val_loss,1.0,False
281,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
281,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
282,metric/the_pile_arxiv_val_loss,1.0,False
282,metric/the_pile_freelaw_val_loss,1.0,False
282,metric/the_pile_pubmed_central_val_loss,1.0,False
282,metric/the_pile_wikipedia_en_val_loss,1.0,False
282,metric/the_pile_dm_mathematics_val_loss,1.0,False
282,metric/the_pile_github_val_loss,1.0,False
282,metric/the_pile_stackexchange_val_loss,1.0,False
282,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
282,metric/the_pile_pile_cc_val_loss,1.0,False
282,metric/the_pile_ubuntu_irc_val_loss,1.0,False
282,metric/the_pile_hackernews_val_loss,1.0,False
282,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
282,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
283,metric/the_pile_arxiv_val_loss,1.0,False
283,metric/the_pile_freelaw_val_loss,1.0,False
283,metric/the_pile_pubmed_central_val_loss,1.0,False
283,metric/the_pile_wikipedia_en_val_loss,1.0,False
283,metric/the_pile_dm_mathematics_val_loss,1.0,False
283,metric/the_pile_github_val_loss,1.0,False
283,metric/the_pile_stackexchange_val_loss,1.0,False
283,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
283,metric/the_pile_pile_cc_val_loss,1.0,False
283,metric/the_pile_ubuntu_irc_val_loss,1.0,False
283,metric/the_pile_hackernews_val_loss,1.0,False
283,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
283,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
284,metric/the_pile_arxiv_val_loss,1.0,False
284,metric/the_pile_freelaw_val_loss,1.0,False
284,metric/the_pile_pubmed_central_val_loss,1.0,False
284,metric/the_pile_wikipedia_en_val_loss,1.0,False
284,metric/the_pile_dm_mathematics_val_loss,1.0,False
284,metric/the_pile_github_val_loss,1.0,False
284,metric/the_pile_stackexchange_val_loss,1.0,False
284,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
284,metric/the_pile_pile_cc_val_loss,1.0,False
284,metric/the_pile_ubuntu_irc_val_loss,1.0,False
284,metric/the_pile_hackernews_val_loss,1.0,False
284,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
284,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
285,metric/the_pile_arxiv_val_loss,1.0,False
285,metric/the_pile_freelaw_val_loss,1.0,False
285,metric/the_pile_pubmed_central_val_loss,1.0,False
285,metric/the_pile_wikipedia_en_val_loss,1.0,False
285,metric/the_pile_dm_mathematics_val_loss,1.0,False
285,metric/the_pile_github_val_loss,1.0,False
285,metric/the_pile_stackexchange_val_loss,1.0,False
285,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
285,metric/the_pile_pile_cc_val_loss,1.0,False
285,metric/the_pile_ubuntu_irc_val_loss,1.0,False
285,metric/the_pile_hackernews_val_loss,1.0,False
285,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
285,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
286,metric/the_pile_arxiv_val_loss,1.0,False
286,metric/the_pile_freelaw_val_loss,1.0,False
286,metric/the_pile_pubmed_central_val_loss,1.0,False
286,metric/the_pile_wikipedia_en_val_loss,1.0,False
286,metric/the_pile_dm_mathematics_val_loss,1.0,False
286,metric/the_pile_github_val_loss,1.0,False
286,metric/the_pile_stackexchange_val_loss,1.0,False
286,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
286,metric/the_pile_pile_cc_val_loss,1.0,False
286,metric/the_pile_ubuntu_irc_val_loss,1.0,False
286,metric/the_pile_hackernews_val_loss,1.0,False
286,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
286,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
287,metric/the_pile_arxiv_val_loss,1.0,False
287,metric/the_pile_freelaw_val_loss,1.0,False
287,metric/the_pile_pubmed_central_val_loss,1.0,False
287,metric/the_pile_wikipedia_en_val_loss,1.0,False
287,metric/the_pile_dm_mathematics_val_loss,1.0,False
287,metric/the_pile_github_val_loss,1.0,False
287,metric/the_pile_stackexchange_val_loss,1.0,False
287,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
287,metric/the_pile_pile_cc_val_loss,1.0,False
287,metric/the_pile_ubuntu_irc_val_loss,1.0,False
287,metric/the_pile_hackernews_val_loss,1.0,False
287,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
287,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
288,metric/the_pile_arxiv_val_loss,0.9742398507152704,True
288,metric/the_pile_freelaw_val_loss,1.0,False
288,metric/the_pile_pubmed_central_val_loss,1.0,False
288,metric/the_pile_wikipedia_en_val_loss,1.0,False
288,metric/the_pile_dm_mathematics_val_loss,1.0,False
288,metric/the_pile_github_val_loss,1.0,False
288,metric/the_pile_stackexchange_val_loss,1.0,False
288,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
288,metric/the_pile_pile_cc_val_loss,1.0,False
288,metric/the_pile_ubuntu_irc_val_loss,1.0,False
288,metric/the_pile_hackernews_val_loss,1.0,False
288,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
288,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
289,metric/the_pile_arxiv_val_loss,1.0,False
