replicate,sampled_cluster_sequence,E,A,alpha,B,beta,sse
445,EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b,1.68979158067393,0.3539761744099253,0.3399743717101953,1.2402627880594672,0.27986230590510175,2.2658156035371102e-05
446,EleutherAI/pythia-410m;EleutherAI/pythia-410m;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-160m,1.689769447685615,0.35388989761389966,0.34006924565800756,1.2404771177450165,0.2798379472431407,2.3686271682264972e-05
447,EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b,1.689863987806603,0.35386668852421693,0.34009159107313774,1.2403369931751536,0.2798626519648595,2.178358275177922e-05
448,EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b,1.689798948249436,0.3539944654272525,0.33996489050247547,1.2403124228267057,0.27988758481052795,2.4544330816843023e-05
449,EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-70m,1.6897233639844702,0.3540138680758012,0.33995088901117704,1.2404099650355938,0.2798627349030729,2.855494207934038e-05
450,EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m,1.689863699150577,0.3538889941068162,0.34006910581691124,1.2403545087561865,0.2798767688262933,2.448106015430309e-05
451,EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-2.8b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b,1.689841162606039,0.3539308734345868,0.3400339335613213,1.240350751536438,0.2798848849162291,2.1628051706027508e-05
452,EleutherAI/pythia-70m;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b,1.6898368390678697,0.35401081485905717,0.33994855958854464,1.2402113071973009,0.2799004893952038,2.410972033816587e-05
453,EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m,1.689757111959742,0.35401450204633295,0.33994779061038616,1.2403308146445837,0.279870792422878,2.2807406319933317e-05
454,EleutherAI/pythia-2.8b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-12b,1.6898269576623577,0.3538918690545961,0.3400674724062037,1.2403622259592364,0.27985531593347257,1.9480013404869523e-05
455,EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m,1.6899020683645305,0.35388892290653595,0.34007158345873695,1.2403325331616553,0.2799006247371714,2.3469367739748492e-05
456,EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b,1.6899021523891327,0.35389366884282075,0.34002895310107595,1.2402422580633115,0.27988045107317105,2.6032967223534437e-05
457,EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-70m,1.6899005028826966,0.3539514608728026,0.33999136176687245,1.2402378368814846,0.27991748392209026,2.430543762690908e-05
458,EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b,1.6898141435252338,0.35401716250211634,0.339950465308976,1.2402634358280669,0.27990329742444947,3.134972034607268e-05
459,EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b,1.6898646869361056,0.35387871910293767,0.34007766856517957,1.2403332956507631,0.2798673360500093,2.2022710476470157e-05
460,EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b,1.689895696899906,0.3539100382801185,0.34005138732283885,1.240328669181044,0.2799063596709807,2.3178823470576688e-05
461,EleutherAI/pythia-1b;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b,1.6897805311883722,0.35399620780364244,0.3399687056884172,1.2403306649813661,0.2798818252540842,2.7961563128110906e-05
462,EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b,1.6898141871759988,0.35389774529657575,0.34005637881232725,1.240419433383852,0.2798577028561672,2.2036303999174795e-05
463,EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-160m,1.6897779970169509,0.35404362078804014,0.33993667517341863,1.2403066184560452,0.2799078846589712,2.7890416603576115e-05
464,EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-12b,1.68981160115689,0.3539840865778526,0.3399725636690973,1.2402905440332361,0.2798880570300751,2.9433200610105914e-05
465,EleutherAI/pythia-6.9b;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-160m,1.6898380869592935,0.3540090127262167,0.3399527299015385,1.2402451961273389,0.2799090569347007,2.7884748962736152e-05
466,EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b,1.689689840236914,0.35401040726727423,0.33995830715826914,1.2403730062312803,0.27983659287630486,2.8222867054321965e-05
467,EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b,1.6898102912445332,0.35402104802303036,0.33994617139693317,1.2402276478095209,0.27989588030678536,2.8973815399430222e-05
468,EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-1b,1.68976364837895,0.3539901067788839,0.3399674465135458,1.2403239776755006,0.2798613356519072,2.3416111549754345e-05
469,EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m,1.6897882549264922,0.3539884567483819,0.3399698207693794,1.2402967811320798,0.27987325612547626,2.424686873607888e-05
470,EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b,1.6898016320470102,0.35405638865850814,0.3399190326110505,1.2402577809353532,0.2799125644651765,2.973529745352014e-05
471,EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b,1.6898692271689304,0.35391597109779355,0.3400397095101681,1.2402878554510397,0.2798850168566322,1.9503677531304003e-05
472,EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b,1.689911886070432,0.35398708565333553,0.33996850753066604,1.2401620372331312,0.2799338886214025,2.658329567351952e-05
473,EleutherAI/pythia-12b;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-70m,1.6899784382192942,0.35395114809530454,0.3399929685738855,1.2401522406870695,0.27995574963560604,2.888579062592661e-05
474,EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-70m;EleutherAI/pythia-1b,1.6897971479225182,0.3539413806903369,0.34000541172486326,1.2403473528532858,0.27986419299944976,2.422469277253766e-05
475,EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b,1.6898603335599665,0.35388983078728625,0.3400740760014648,1.240300883676877,0.2798673197497182,2.4126248213272238e-05
476,EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b,1.6898083423347852,0.35402310765806594,0.3399409959123302,1.2402598918763097,0.2798969468224416,2.6364285978431982e-05
477,EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b,1.6897731656903971,0.3539287750159401,0.3400342586098859,1.2404500896828115,0.27985650347758323,2.6733782233047443e-05
478,EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-12b,1.6898995989411445,0.3539766536724178,0.33997932003610987,1.240254090562993,0.2799362578693558,2.3010036145897742e-05
479,EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b,1.6897988384924503,0.35390673809279993,0.3400235707803119,1.2402995208490915,0.2798353795636207,2.2878007518684064e-05
480,EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-1b;EleutherAI/pythia-410m;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b,1.6898294976042558,0.3538614800346724,0.34009785559531946,1.2403696848967887,0.2798425151860041,2.186435104127883e-05
481,EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m;EleutherAI/pythia-410m;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b,1.6898230752435515,0.3538761798669906,0.3400804380665656,1.2403677778561808,0.27984366815168693,2.3298789573206292e-05
482,EleutherAI/pythia-2.8b;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-12b,1.6895804939028252,0.35410079112128484,0.33971934769396417,1.2403877175482991,0.27984255690085036,1.6550251406714605e-05
483,EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m,1.6898545266457756,0.3540070224317322,0.3399570950930769,1.2402400524841073,0.27991945410428054,2.4072404750572098e-05
484,EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b,1.6898205031375073,0.35398656713568094,0.33997244486677103,1.240265889687404,0.27988986102546043,2.5210988505355815e-05
485,EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b,1.6897911829090382,0.3540924802116039,0.33989110186040267,1.240198487988673,0.27991238782394917,2.801756228691605e-05
486,EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b,1.6898592166798176,0.35399501688552437,0.33996671366883247,1.2402525500480694,0.2799196426407415,2.4792748875222016e-05
487,EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b,1.6898478486670947,0.3539898700896529,0.3399685265867259,1.2402779529933952,0.2799112523672899,2.2878526758648582e-05
488,EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b,1.6898710837137254,0.3539900133627391,0.33996585394140655,1.240250422236701,0.2799209912410731,2.6225871929696007e-05
489,EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-410m;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-410m,1.689827222836472,0.3538898324360287,0.3400712693261838,1.2403941175548647,0.279861718848821,2.3288666380768516e-05
490,EleutherAI/pythia-410m;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b,1.6898352670298247,0.35398960079695113,0.33997039048652555,1.2402922422388707,0.2799079090467849,2.4847658813205183e-05
491,EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m,1.6897348111561286,0.35404004294941965,0.3399332060139688,1.2403414950684761,0.27987545197941716,2.6131033372182606e-05
492,EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-1b,1.68973827018798,0.35403103803107633,0.3399427250503375,1.2403129498173093,0.2798697002830103,2.8601662828964783e-05
493,EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m,1.6896989902960966,0.3540607255556876,0.3399135139581689,1.240370592911465,0.27986238091105525,2.3854563989062113e-05
494,EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-1b,1.689767745371247,0.3539792219568138,0.33997607164017135,1.2403364758941455,0.2798615244992238,2.4239060620895022e-05
495,EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m,1.6898774499815192,0.35399092964377016,0.3399690650857194,1.240247070519988,0.2799278563381443,2.3594802315464785e-05
496,EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-12b,1.689903557447064,0.35389247108616834,0.3400660105144298,1.2403074512824417,0.2798969284488522,2.103367063891777e-05
497,EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b,1.689797459901122,0.35398875978266087,0.3399728066941235,1.2402608440401628,0.2798768718879775,2.6907439218879256e-05
498,EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m,1.68975720155996,0.3540337895509503,0.339940282216532,1.2403267987806297,0.27988756075504256,2.7652043338953044e-05
499,EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-410m,1.6898360119752602,0.35389646312088663,0.34005944654997045,1.2403137062964473,0.27985542251119433,2.0144816497554686e-05
500,EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-160m,1.689855452178517,0.3538850599103435,0.34007639520320193,1.2403582046291277,0.27987208531805724,2.4301966812048995e-05
501,EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b,1.6897183334575252,0.3540392392091997,0.3398255151662003,1.2403239645066109,0.27988034851502996,1.7066946583660795e-05
502,EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b,1.6897767814372404,0.3539634094646645,0.33998322494543787,1.2403131880487868,0.2798542953937258,2.241645904397658e-05
503,EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b,1.6898928865417588,0.35396317566226465,0.33998384475192345,1.2402149701443475,0.2799157579613026,2.138161006022642e-05
504,EleutherAI/pythia-410m;EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m,1.6898368512637838,0.3539873270806439,0.3399706757364632,1.240250851538576,0.27989978968405094,2.938839398499645e-05
505,EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b,1.6898386644133854,0.35393290694352014,0.3400220521537243,1.2403343881849316,0.2798827410317667,1.8834782726159898e-05
506,EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-12b,1.6897837113277547,0.3539705282789059,0.3399819562421019,1.2403327788747838,0.27986620838737986,2.4437639561352903e-05
507,EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-160m,1.689883355644339,0.35388601362631994,0.34007411771856316,1.2403470809658677,0.27988862956928695,1.8021296043590923e-05
508,EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-1b,1.6898180924535642,0.3538759421164552,0.34008196139486635,1.2403715619043492,0.2798423028989894,2.425907207317045e-05
509,EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-1b,1.6897774520065938,0.3539841276939189,0.33997896774292385,1.2403238269896806,0.27987236872478755,2.8636658144952387e-05
510,EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-410m,1.6898481091527695,0.3538861540844129,0.340070138334456,1.2403780340910533,0.27986859334696557,2.01418732270411e-05
511,EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-12b,1.6898259921403274,0.3538786016528392,0.34007842165602414,1.2403659843390515,0.2798472000278742,2.2147789795603866e-05
512,EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-70m,1.6898252020426556,0.3540298469717378,0.3399380056617781,1.240212439187674,0.27990686142164467,3.273094521163492e-05
513,EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-1b,1.6897783069745074,0.3540057833754684,0.3399603663075549,1.240318166981282,0.27988163652124476,2.7207081006431732e-05
514,EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m,1.6897742505771267,0.3540588305973082,0.33992041705626885,1.2403103959123434,0.2799065214027777,2.8872189823482654e-05
515,EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b,1.6898167512042974,0.3539906824901664,0.3399701607721637,1.2403427270463834,0.2799032156946438,2.537892786444164e-05
516,EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-70m,1.689741030173358,0.354001092657738,0.33995864257640696,1.2404062950845836,0.2798664789293865,2.496903151132731e-05
517,EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b,1.6897298234420564,0.35395225660304097,0.33999772534217004,1.2403642971268611,0.279827347307994,2.6122305069287694e-05
518,EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b,1.6897614307920832,0.35407403634849166,0.33990773932863005,1.2402495262611863,0.27989540804301294,2.4109936540876283e-05
519,EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m,1.6897658873289336,0.354017664991849,0.33994612755376746,1.2403146211698102,0.27987528707905984,2.2187228054937466e-05
520,EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b,1.689724248460031,0.35393422845306777,0.3399872035913777,1.2403454091276032,0.2798155050366502,2.1570849551664455e-05
521,EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b,1.6898321761521633,0.35392390508528476,0.34003926159466125,1.2403417535553756,0.2798743131974445,2.2255991251698033e-05
522,EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-160m,1.6898729424834744,0.35398764067558897,0.3399713283659741,1.2402507584997207,0.2799231747311468,2.3528460201377408e-05
523,EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-12b,1.689793936268313,0.3538793476664087,0.340081368620726,1.240443171064523,0.27984372772735766,2.6331240020095073e-05
