replicate,rmse,mae,r2
634,0.00014000846519134663,9.66619171989851e-05,0.9999997770893938
635,0.00012769276493019145,8.866980772745449e-05,0.9999997701297488
636,0.00017570827651549706,0.00013091886359124604,0.9999996943804582
637,0.00014808762359838458,0.00010700766357472451,0.9999998206379678
638,0.000142164156016994,0.00010103200130251908,0.9999998030651509
639,0.0001450765263446687,0.00010093785194342069,0.9999998406586854
640,0.00012502849398023094,9.241598363130705e-05,0.9999998095791365
641,0.00015224497485506104,0.00010895700078224411,0.9999997949614653
642,0.0001411080218410026,9.605201175886364e-05,0.999999800302266
643,0.00015489921862630367,0.0001117318777268606,0.9999998066531773
644,0.0001511644863189812,0.00010765229264306326,0.9999997821692856
645,0.00015294806876559652,0.00011077781669070818,0.9999997968364643
646,0.00016926468046460458,0.00012217432860361203,0.9999997997416945
647,0.00014444749327531786,0.00010329204124495729,0.9999998390839431
648,0.000150748889999212,0.00011047966328571289,0.9999997648956755
649,0.00014110225333058702,9.703621571891673e-05,0.9999997636395436
650,0.00016241625998643442,0.00011476761919597315,0.9999998205767943
651,0.00013673790745849976,0.00010124431811913605,0.9999997930481324
652,0.00013213088717446936,9.527719406718164e-05,0.9999997994250066
653,0.00014965666704556596,0.00010495267697839077,0.9999997316762321
654,0.00013850225093134508,9.715310278426017e-05,0.9999997717040059
655,0.000143770458003757,0.00010390956582648497,0.9999998019627135
656,0.00013290510971163802,9.718747074158375e-05,0.9999998143740229
657,0.00015555450424703767,0.0001065086621216091,0.9999998354877482
658,0.00014234936506581693,9.78217499510191e-05,0.9999998236689808
659,0.00015529984845804494,0.00010994413529054308,0.9999997885919033
660,0.00015196549792297499,0.0001054709670504769,0.9999997205972196
661,0.00017420744525340192,0.00012679673901139107,0.9999997691115258
662,0.0001347101465666251,9.630778715038299e-05,0.9999998086258911
663,0.0001484105206476056,0.00010657189261065823,0.9999998070153723
664,0.00014992184047665552,0.00010573948197759805,0.9999998128929142
665,0.00015991281149086732,0.00011802602734060607,0.999999764104949
666,0.00015133550673821614,0.00010824147721452738,0.9999998063091706
667,0.00012623320210814091,9.038500550832329e-05,0.9999997668356791
668,0.00015599956946241907,0.00011117068147719989,0.9999997618634587
669,0.00012793451064582062,9.178679355484841e-05,0.9999997782209549
670,0.00014942277404286075,0.00010254596410315521,0.9999998178415013
671,0.0001432414843045018,0.00010140629982245072,0.9999997891862734
672,0.00013049944544636928,9.755883871326952e-05,0.9999997670933573
673,0.00011555350201996287,8.319826730256004e-05,0.9999998016436227
674,0.00014301945405225476,0.00010179479782837641,0.9999998003852139
675,0.00016784421594470374,0.00011866030655004142,0.9999997923997753
676,0.00014356347543521746,0.00010546021665175716,0.9999997337273632
677,0.00016620790245112127,0.00011992848814716788,0.9999997887951889
678,0.00013222484560185187,9.603617620980074e-05,0.9999998020706513
679,0.00016538056674827097,0.00011570748074613152,0.9999998111379379
680,0.00016187483336570454,0.00011602160130710555,0.9999998022686284
681,0.00016263733098426924,0.00012041240627929688,0.9999997653979088
682,0.00016063003928670636,0.00011257758991792059,0.9999998307128771
683,0.0001399793361013739,9.737219015114346e-05,0.9999998478555434
684,0.0001758558101640354,0.00012898676828944364,0.99999975465099
685,0.00015301773562863724,0.00010790879038699329,0.9999998255684005
686,0.00014117535255859517,0.00010218890350630722,0.999999818840181
687,0.00017118181818764298,0.0001239144410253422,0.9999997253802955
688,0.00015382323546576847,0.00010807731719104334,0.9999997969010831
689,0.00016580618057568814,0.00011538899340459148,0.999999839741335
690,0.00014458145957540203,0.0001021445610964125,0.999999827631439
691,0.00013550322342379412,9.390632489070579e-05,0.9999997975512179
692,0.00015770694878427055,0.00010960202640776565,0.9999998122564966
693,0.0001568499261024001,0.00010935840378898682,0.9999997878518332
694,0.00015076238971663183,0.00010860723751420802,0.9999997599022528
695,0.00012934129288043778,9.608433300293368e-05,0.99999977744729
696,0.00012944929051651494,8.813134918403881e-05,0.999999751187505
697,0.00014696731621025936,0.00010236889907885415,0.9999998258269692
698,0.0001315530388501741,9.827436228098624e-05,0.9999997519743407
699,0.00017027182954744367,0.00012413441222721783,0.9999997595673713
700,0.0001657115286160579,0.00011573021845237658,0.9999998410391043
701,0.000148912041446845,0.00010554313231695981,0.9999997897124951
702,0.0001301482139532696,9.379887397360758e-05,0.9999998095977203
703,0.00013047648238609028,9.315861168583486e-05,0.999999789862729
704,0.00014174274328760433,9.848146234034424e-05,0.9999997740704079
705,0.00014971239310843137,0.00010642193207316824,0.9999998172508475
706,0.0001554986807974916,0.000113061121117937,0.9999997704086001
707,0.00015694430964349146,0.00011252266257452134,0.999999781671747
708,0.00018449438760362514,0.00013472085465612377,0.9999997606027305
709,0.00014945054946709856,0.0001085792491924046,0.9999997846203518
710,0.00018910543563532058,0.00013620682913495648,0.999999776744607
711,0.00014532067445202236,9.97430988367353e-05,0.9999998242900148
712,0.00013937370162533068,0.0001014213831434371,0.9999997828361121
713,0.00017662290149259518,0.00012952434299786698,0.9999997686500217
714,0.00015711553454403267,0.00011382864148080712,0.9999998089206135
715,0.00014365283454973536,0.00010494104274467867,0.9999997848378339
716,0.000136931814990406,9.827259461100156e-05,0.9999998216824418
717,0.00014751057451164204,0.00010416189213073003,0.9999997726165466
718,0.00016623817239201915,0.00012245628940309766,0.9999997358664485
719,0.00014854320372472093,0.00010804167448398129,0.9999997551823312
720,0.00014747374506338365,0.00010134013878515573,0.9999998093371508
721,0.00014153330951625022,0.0001067756712070242,0.999999756849851
722,0.00013335390742416327,9.299445166235081e-05,0.9999997636985073
723,0.00013926741073777077,9.825712435790259e-05,0.9999997772253667
724,0.00014840957933577925,0.00010234961444251696,0.9999997950625726
725,0.00013774718490228394,9.973251390323077e-05,0.9999997177243121
726,0.00014175766748565847,0.00010638717320109852,0.9999997422938574
727,0.00015101661044188537,0.00010605998615672581,0.9999998380920005
728,0.00015846251151665014,0.00011603668462809194,0.9999997959617398
729,0.00014981715339399762,0.00010608070702538315,0.9999998150947265
730,0.0001738785285894482,0.00012689000453549714,0.9999997518886585
731,0.00016531610986286069,0.00011857650704984642,0.9999997787002967
732,0.00016720947577445185,0.00012007756484966552,0.9999997982557124
733,0.00014796828662311836,0.00010366545592989658,0.9999998465792134
734,0.00014174274328760433,9.848146234034424e-05,0.9999997740704079
735,0.00014891159199704774,0.00010806441219022633,0.9999998123990641
736,0.00016964656718271678,0.0001230303906535754,0.9999997729169603
737,0.00014354594900610015,9.726055370135838e-05,0.999999759322963
738,0.0001639443185367443,0.0001191149655932621,0.9999997636404807
739,0.00015519968920888665,0.00011450763850646944,0.999999787033074
740,0.00016802820484895027,0.00012177729237743536,0.9999997727526664
741,0.00015255067344365855,0.00011173276156185295,0.9999997761670829
742,0.00017206096896759624,0.00012411079068598042,0.9999997433705895
743,0.00014182172379242038,0.00010012866629441511,0.9999998153345419
744,0.0001564689641343301,0.00011103014299495324,0.9999997768252751
745,0.00014246235124469174,9.777447699287851e-05,0.9999998158047123
746,0.00013660020641236982,9.62690524124934e-05,0.9999998278225548
747,0.0001335980955947945,9.162174969637204e-05,0.9999997915575444
748,0.0001242821487915457,9.108674024023065e-05,0.9999998351668092
749,0.00017027182954744367,0.00012413441222721783,0.9999997595673713
750,0.00015558942091696492,0.00010933041546718341,0.9999998077901565
751,0.00014550791690920336,0.00010366633976488893,0.9999998294084714
752,0.00013861548367291585,9.681187773647509e-05,0.9999997677176149
753,0.00015784775713240746,0.00011927147123148747,0.9999996633247106
754,0.00015412580370805152,0.00011085307797065218,0.9999997831470975
755,0.0001452356465293755,0.0001071018129338229,0.9999997710219477
756,0.00012405631429019334,8.814770327213013e-05,0.999999773062096
757,0.00014479501114203507,0.00010526154692380642,0.9999998190145356
758,0.00015902109664020777,0.00011127721868363993,0.999999820669817
759,0.00015636866033973416,0.00011137136804273834,0.9999997795879325
760,0.00017498176289239617,0.00012733431371981442,0.9999997816652171
761,0.0001402289810413845,9.977890302637902e-05,0.9999997801953684
762,0.00014509014477987037,0.0001046212846360337,0.9999998158447397
763,0.0001559512660701367,0.00011274263377639696,0.9999998156801936
764,0.00014554153223744233,0.00010197186285267747,0.9999997904572128
765,0.00012478111839655948,8.929899780391313e-05,0.999999803460094
766,0.00013883821200427805,9.992886356386901e-05,0.9999997670768621
767,0.0001440327613155927,0.00010074150228278244,0.9999998222387706
768,0.00016291054604568582,0.00011528245619815144,0.9999997987870749
769,0.00013686196298949292,9.769156132767585e-05,0.9999997764198202
770,0.00017212603843354436,0.0001257579946400513,0.9999997734258258
771,0.00016675811046807222,0.00012209052910341702,0.9999997854868355
772,0.00016644587017301265,0.0001164930149782339,0.9999998359904974
773,0.0001424422974978786,9.759652813358512e-05,0.9999998446968879
774,0.00014260056891918945,9.924425886620156e-05,0.9999997744785193
775,0.00015780893980497186,0.00010955475344962505,0.9999998073268928
776,0.00011994206508870966,8.725511468011233e-05,0.9999998066380366
777,0.00016292267377167587,0.00011896588889076444,0.9999997491084397
778,0.00014089087593817322,0.00010110814641745543,0.999999738748563
779,0.00013153025973042565,9.387413525355158e-05,0.9999997803341706
780,0.00013966370808080395,9.448042614118353e-05,0.9999998257560507
781,0.00014259864904736223,0.00010474469308404042,0.999999750777341
782,0.00014343660856013982,9.760177874914347e-05,0.9999997633367589
783,0.0001718643306117975,0.00012637171446341097,0.9999997455927496
784,0.0001471718753695933,0.00010647008886630117,0.9999997988371087
785,0.0001488094225284605,0.00010460620131504731,0.9999998190773629
786,0.00016124188484914332,0.00011672858665457129,0.9999997619713763
787,0.00015234799365086926,0.00010861577573445903,0.9999997924320165
788,0.00014128020803066293,0.00010535316229184174,0.9999998185441763
789,0.0001609400494380866,0.00011582525164646732,0.999999787316029
790,0.00016007998858142216,0.0001151097280787506,0.9999998000110628
791,0.00013646436965517096,9.643232860098509e-05,0.9999998568422355
792,0.00013174996928809238,9.33076883883325e-05,0.9999998134539253
793,0.00017165514328133468,0.00012072692738008726,0.9999998128746909
794,0.00015173252447565937,0.00010277030208559685,0.9999998156726304
795,0.000172003285422878,0.0001232774663422621,0.9999998144445339
796,0.00015093970192889663,0.00010569093825235253,0.9999997886999303
797,0.0001652856710581779,0.00011604870579391662,0.9999998129111267
798,0.00016703641401235523,0.0001206440117148846,0.9999997735391422
799,0.00014013743871203591,0.00010029807693345751,0.9999997208469904
800,0.00013435477514529465,9.442024818222592e-05,0.9999998431241344
801,0.00013049944544636928,9.755883871326952e-05,0.9999997670933573
802,0.00016226909578955027,0.00011786186731712203,0.999999759717757
803,0.00014616302830237432,0.00010089582960083845,0.9999997494272928
804,0.00016736936474182363,0.00011716126558781004,0.9999998248690026
805,0.00015005585617534523,0.0001075032159405656,0.9999997627736181
806,0.0001483020662410631,0.00010661916556879881,0.9999998130561578
807,0.00014019989776761557,0.00010048917597853739,0.9999998455745485
808,0.00013763032791132664,9.977978686137137e-05,0.9999997359913115
809,0.0001573927380427398,0.0001122041752329813,0.9999998225227631
810,0.0001601601328026535,0.00011459055417167209,0.9999998240550311
811,0.00014181889984327193,9.983471420477061e-05,0.9999998205786071
812,0.00013164948927200725,9.35329102057665e-05,0.999999776192323
813,0.00014095631724536222,9.907191767891329e-05,0.9999998206334394
814,0.0001590702733027502,0.00011650424867212964,0.9999997581686003
815,0.00015422185441692942,0.0001140173367561867,0.9999997701784095
816,0.00016614906845689785,0.00011929203061756315,0.9999997630917346
817,0.00017446563831282589,0.0001261830191880314,0.9999997913147429
818,0.00017756269567750023,0.00012515718944257887,0.9999997947923749
819,0.0001315380188945653,9.459092958837324e-05,0.9999997931318799
820,0.00013444717941728606,9.517923032484502e-05,0.9999998429171442
821,0.0001390605836001464,0.00010304584939126295,0.9999997584599803
822,0.00014430180061105255,0.00010656423822539958,0.9999997321525647
823,0.00015143914421489508,0.00010790025216674229,0.9999998039955491
824,0.00014335376734945455,0.00010135902686431014,0.9999997797690962
825,0.0001413762531889133,9.710622638330236e-05,0.999999830411985
826,0.00015164884763456537,0.00010751175416081661,0.9999997952488776
827,0.0001610320357080463,0.00011898951043200184,0.9999997688317165
828,0.00015905273433579047,0.00011380501993956973,0.9999997912831516
829,0.00015736169744652234,0.00010987324079116511,0.9999997580730722
830,0.00014840094495063705,0.00010556114618619207,0.9999998042571542
831,0.00014965760051349815,0.00010917495514653203,0.9999997475856597
832,0.00015782234473815182,0.00011746046431037933,0.9999997571845781
833,0.00014982258636131042,0.00010509650306533005,0.999999832166223
834,0.00014397858889465609,0.00010378847744579074,0.9999997491101934
835,0.00015636609910637785,0.00011107741595309383,0.9999997835357222
836,0.00015055823044480673,0.00010971252985495536,0.9999997794193105
837,0.00016114206664362874,0.00011677585961271188,0.9999997664703609
838,0.00012195479546750128,9.258014365479109e-05,0.9999998280277991
839,0.00014822924061502968,0.00010526591370437245,0.9999997726204707
840,0.00014288164159014424,0.00010032501595505336,0.9999998357712713
841,0.00015701309310860805,0.0001138759144389477,0.9999998129617899
842,0.00016575380977617443,0.00012194145240091938,0.9999997751008468
843,0.00014779202302293935,0.00010440985165440907,0.9999997980674337
844,0.0001550004733278791,0.00011139065267907552,0.9999998044994679
845,0.00014414442798706858,0.00010069422932464186,0.9999998146749168
846,0.00015170028101816336,0.00010446477899780831,0.9999998448220152
847,0.00015864492660915612,0.00011547023776287286,0.9999998180410467
848,0.0001636852629723756,0.00012237248990290268,0.9999997048275698
849,0.00014839127074461487,0.00010639394375136483,0.9999998352989755
850,0.0001412071630835805,0.00010020047450445126,0.9999997766108869
851,0.00015214504385873648,0.00010549878990706509,0.9999998020401183
852,0.00013347760620804953,9.166902265451263e-05,0.9999998040511341
853,0.00013850225093134508,9.715310278426017e-05,0.9999997717040059
854,0.00017027182954744367,0.00012413441222721783,0.9999997595673713
855,0.00015186586220950095,0.00010875631421670566,0.9999997787690559
856,0.0001363972638780021,9.594727746626071e-05,0.9999997463158045
857,0.0001425662601505338,0.00010093873577841302,0.999999821503529
858,0.00015537193760730924,0.00011159133924461396,0.9999998168873452
859,0.00014800783782568838,0.00010824363181662465,0.9999997969393335
860,0.00014593433072210228,0.0001018785973285714,0.9999998103510422
861,0.00013988476741071012,9.759741196857745e-05,0.9999998268677663
862,0.00015616837116099125,0.0001079604301256999,0.9999997934119411
863,0.00014889832307681244,0.00010438097949761332,0.9999998397793968
864,0.0001603889349378013,0.00011250757925353495,0.9999997883699715
865,0.00014830112424084403,0.00010239688740065755,0.9999998032851305
866,0.00015212626651924733,0.0001053208410477717,0.9999998306387247
867,0.00014192610172409205,0.00010329292507994963,0.999999818691125
868,0.00017671091854274228,0.00012496083978194062,0.9999997843418775
869,0.00018452165775397183,0.00013724865591205356,0.9999996900876422
870,0.00017376288724530164,0.00012512627057252959,0.9999998025311702
871,0.00013662956607186273,9.808005933360153e-05,0.999999791259351
872,0.00015183364706766514,0.00011045079112891714,0.9999998156826478
873,0.00014212974190245116,0.00010272647821473054,0.9999998394177245
874,0.00013528309793132043,9.797825558924447e-05,0.9999997790234887
875,0.00014282035533569505,0.00010013391690997348,0.9999996901121199
876,0.00015481376408190098,0.0001119570995442946,0.99999977778552
877,0.00016793480527851773,0.00012211851742522045,0.9999997751078639
878,0.00014541969773081045,0.00010418551367196742,0.9999997997272685
879,0.00013955132587708686,9.482165118896861e-05,0.9999998280600118
880,0.00014205093265621139,0.00010107927426065967,0.9999998108906497
881,0.00012717635738163503,9.12638052645317e-05,0.9999998189531524
882,0.00015390663781751778,0.00010755814328396486,0.999999824370333
883,0.0001561975110913377,0.00011428766730459381,0.9999997423231095
884,0.00016535098468171419,0.000117401957658343,0.9999998340131867
885,0.0001589720318312507,0.00011432419384664822,0.9999997553390568
886,0.00013540951799402334,9.864777696592554e-05,0.9999997788203027
887,0.00013904536991548658,9.514013853050867e-05,0.9999997747877665
888,0.00012768748444102045,9.387628985564885e-05,0.9999997639838937
889,0.00016306924813874236,0.00011587164076961557,0.9999998161685284
890,0.00013523528472191563,9.628325189848743e-05,0.9999998459049089
891,0.00014962941623000562,0.00010566294993054913,0.9999998117857721
892,0.00015392519796961242,0.00010773609214325825,0.9999997944292082
893,0.00016938339285004552,0.00012393806256657958,0.9999997447265222
894,0.00013992359437665718,0.00010041916531415175,0.9999997935807814
895,0.00015005585617534523,0.0001075032159405656,0.9999997627736181
896,0.00017280401316280115,0.00012399298990997885,0.9999998025733486
897,0.0001841750374211725,0.0001354083899020371,0.9999997406615042
898,0.00013628918565227518,9.952657672213397e-05,0.9999998151712302
899,0.00016739416234575044,0.00012319455067705945,0.9999997733769166
900,0.0001483020662410631,0.00010661916556879881,0.9999998130561578
901,0.0001511321216727755,0.00010934676955527472,0.9999998194320995
902,0.00015883999305673824,0.00011606594371700028,0.9999998004157022
903,0.00015605440454022205,0.00011269536081825637,0.9999998119935269
904,0.00015596820813772684,0.00011286515838941135,0.9999998027484711
905,0.00014078672278220125,0.00010216616580006217,0.9999997571139496
906,0.00016308676553977795,0.00011604958962890897,0.9999997886540684
907,0.00017680194716050048,0.00012491356682380004,0.9999997816690653
908,0.0001559594824473957,0.00010953110203272185,0.9999998194648869
909,0.00015133550673821614,0.00010824147721452738,0.9999998063091706
910,0.0001644034092175789,0.00011710200133951058,0.9999997783073674
911,0.00015633481130886603,0.0001127718928653053,0.9999998175013403
912,0.00014596501519151988,0.00010146227646605754,0.9999996993475456
913,0.00013926841384130634,0.00010247940252604386,0.9999997953788534
914,0.00015234799365086924,0.00010861577573445903,0.9999997924320165
915,0.00013095597673595506,9.58870995073031e-05,0.9999997768480919
916,0.00015331383819336156,0.00010991233258550146,0.9999998206124262
917,0.00012813174024511707,9.202660179038902e-05,0.9999998229597482
918,0.00015185246059106213,0.00011062873998821053,0.9999997824540288
919,0.00015412580370805152,0.00011085307797065218,0.9999997831470975
920,0.0001440931670615759,0.00010246304843795254,0.9999997797199136
921,0.00014952773723791497,0.00010220473905537011,0.9999998156757345
922,0.0001780007985406868,0.00013134388813922614,0.9999997304280597
923,0.00015055823044480673,0.00010971252985495536,0.9999997794193105
924,0.000172096804106842,0.0001232301933841215,0.9999998125186698
925,0.0001376159712568672,9.609635416875835e-05,0.9999997779865445
926,0.00017644787483275204,0.00012640735717047306,0.9999997940367625
927,0.00018831742707494967,0.00013836033187095462,0.9999997434621688
928,0.00013894382578372524,9.887084418126227e-05,0.9999997494296857
929,0.00016017796835100445,0.0001147685030309655,0.9999997978732408
930,0.00016821199250775565,0.00012489427820482928,0.9999997428789817
931,0.00014203660497007258,0.00010295170003216454,0.9999998163328956
932,0.00014387291636112426,0.00010033026657061172,0.9999997482890794
933,0.00014595197699021064,0.0001045224018148523,0.9999998100366707
934,0.0001648892310645878,0.00011889499439138647,0.999999719430424
935,0.00014355636624366228,0.0001047434223169355,0.9999997187074947
936,0.00014669220579391638,0.00010678857620784121,0.9999997332967917
937,0.00016245853885455295,0.00011675657497637469,0.9999997434439696
938,0.00015433933550587916,0.00011209763802654123,0.9999997619782409
939,0.000142239104798273,9.816297499880419e-05,0.9999998259052366
940,0.00016901899176224652,0.000121926369079933,0.9999997836413003
941,0.00016883086503354335,0.00012231486708585867,0.99999978849128
942,0.0001573927380427398,0.0001122041752329813,0.9999998225227631
943,0.0001377264446023792,9.955456504393737e-05,0.9999997832936064
944,0.0001593444962931469,0.0001123585025510373,0.9999997736419036
945,0.00015887591085480263,0.00011338726284473571,0.9999997817322641
946,0.00013651175237854358,9.812733229174213e-05,0.9999998010438113
947,0.00017412241949436974,0.00012363248022585657,0.999999790505901
948,0.0001352684921549983,9.429482289663147e-05,0.9999998114443506
949,0.00016638182599028504,0.00011936204128194879,0.9999998105438402
950,0.00016214933320982664,0.00011089165122596011,0.9999998231639422
951,0.00016401599033201726,0.00012343485581547983,0.9999997213186183
952,0.00016649566124400352,0.0001194927171831016,0.9999997795991076
953,0.00014889832307681244,0.00010438097949761332,0.9999998397793968
954,0.0001526641088789431,0.00011079726679226058,0.9999997389311917
955,0.00014334194393368069,0.00010584871465768284,0.9999997507477989
956,0.00011737839745960459,8.540631044984486e-05,0.9999998302138056
957,0.00014545429389040915,0.00010671331492789722,0.9999997584872244
958,0.00015412580370805152,0.00011085307797065218,0.9999997831470975
959,0.00017662290149259518,0.00012952434299786698,0.9999997686500217
960,0.0001413800741006444,0.00010162245664108814,0.9999998395965909
961,0.0001606816325429743,0.00011557729212278829,0.9999997658188159
962,0.00017644787483275204,0.00012640735717047306,0.9999997940367625
963,0.00013838603154048667,9.720037574240077e-05,0.9999997844813981
964,0.00013059974059458323,9.311133872769426e-05,0.999999774490272
965,0.0001596888435598379,0.00011660351842542361,0.9999998160592569
966,0.0001359649916164413,9.663481271217403e-05,0.9999997844710765
967,0.00014196677027758126,9.809296433441856e-05,0.9999997567632408
968,0.0001338230922236988,9.572293948381906e-05,0.9999997514291562
969,0.0001602783869789688,0.0001147212300728249,0.9999997932458057
970,0.00013935952457129835,9.77379504508241e-05,0.9999998168969665
971,0.00015603652658106423,0.00010999613208569646,0.9999998281023181
972,0.00017036152086679287,0.00012507134322913032,0.9999997452962502
973,0.00015431334534418234,0.0001102866311054331,0.9999998086942566
974,0.00013255461683675385,9.18904300887084e-05,0.9999997475734086
975,0.000141209999266378,0.00010049442659409575,0.9999997685903823
976,0.0001826697864215078,0.00013397734276660362,0.9999997800002971
977,0.00014428810776908666,0.00010288080553278656,0.9999997830461747
978,0.00015200970971350117,0.00010753449186706165,0.9999998355504387
979,0.0001711266456026325,0.00011928168075865976,0.999999816885177
980,0.00013848162371721923,9.697515392496678e-05,0.9999998165957867
981,0.00013605630229496967,9.739379485479313e-05,0.9999997848598416
982,0.0001418533893691752,9.814023729255914e-05,0.9999997703667727
983,0.00016611878227960165,0.00011676422936163336,0.9999998026498159
984,0.0001275410603534663,8.981728787599928e-05,0.9999997852143676
985,0.00014895129117874686,0.00010708672961283651,0.9999997793162697
986,0.00013269395161229414,9.424843377348322e-05,0.9999997648958074
987,0.00015772848660753797,0.00011429620552484481,0.9999997766131482
988,0.00015083306610574307,0.00010573821121049313,0.9999997963016709
989,0.0001706223677460358,0.00011994139314798489,0.9999997835433235
990,0.00016306924813874236,0.00011587164076961557,0.9999998161685284
991,0.00017411736036619064,0.00012713796405917617,0.9999997713087961
992,0.0001378403146530047,9.921333999615229e-05,0.9999997796927055
993,0.00013048430421242822,9.38754060206565e-05,0.9999998020647598
994,0.00016241625998643442,0.00011476761919597315,0.9999998205767943
995,0.0001540239740034833,0.00011119430301843728,0.9999997858195228
996,0.0001550989960846928,0.00011232758368098802,0.999999780382156
997,0.00015234799365086924,0.00010861577573445903,0.9999997924320165
998,0.00013314400766018114,9.679897273565806e-05,0.9999998020966342
999,0.00016297595433281995,0.00011241342989443655,0.9999998251318843
1000,0.00015422094857549723,0.00010979505858804544,0.9999997727705935
1001,0.00013084600787925628,9.144468467207098e-05,0.9999998089336698
1002,0.00016103203570804633,0.00011898951043200184,0.9999997688317165
1003,0.0001360583144836209,9.189336063695427e-05,0.9999997990109469
1004,0.000158085435683071,0.00011770842383405836,0.9999997802509902
1005,0.0001294393913723644,9.134288092771392e-05,0.9999997977307983
1006,0.0001479545319654192,0.00010553788170140145,0.999999849801924
1007,0.0001550004733278791,0.00011139065267907552,0.9999998044994679
1008,0.000150940627462107,0.0001099132164204938,0.9999997958208758
1009,0.00015839566198335816,0.00011638443105854032,0.9999997484135211
1010,0.00013872227407673272,9.99761365220096e-05,0.9999997788047758
1011,0.00016391362499023758,0.0001165871643373323,0.9999998053909565
1012,0.0001350650286487148,9.587201618631671e-05,0.9999997824420083
1013,0.00019206970585141113,0.00014244516757031035,0.9999996742982025
1014,0.00014523564652937546,0.0001071018129338229,0.9999997710219477
1015,0.00016633493243381977,0.00012240901644495708,0.9999997321107447
1016,0.00013514993738281844,9.201878592254872e-05,0.9999998352346746
1017,0.00014491175396292926,0.00010403210006456957,0.9999997917261069
1018,0.00015877200104616793,0.00011471269185257391,0.9999997653369322
1019,0.00017027182954744367,0.00012413441222721783,0.9999997595673713
1020,0.00014664538145441023,0.00010479962042743967,0.9999998233590369
1021,0.00015766001525258075,0.00011294295366041843,0.9999997308624741
1022,0.00013290561329091488,9.466619086831724e-05,0.9999997579216291
1023,0.00014446726867776928,0.00010346999010425068,0.99999980982077
1024,0.00016082775913877758,0.0001121890919119949,0.9999998256436549
1025,0.00015200970971350117,0.00010753449186706165,0.9999998355504387
1026,0.00015382323546576847,0.00010807731719104334,0.9999997969010831
1027,0.00013245424193333345,9.46369317794089e-05,0.9999997835587502
1028,0.0001470517952388463,0.00010312788122147325,0.999999829320678
1029,0.0001474041749474131,0.00010450311717851513,0.9999997759143313
1030,0.00015393231108610494,0.00011492500866919087,0.9999997352711556
1031,0.0001301419596529664,9.478307793366068e-05,0.9999997682098817
1032,0.0001590651561961322,0.00011748845263218274,0.9999997387558527
1033,0.00014910569209039364,0.00010749796532500724,0.9999998329817555
1034,0.0001521070966731225,0.00011069875065259617,0.9999998308794756
1035,0.00016363001026161147,0.00011803368172586472,0.9999998161337172
1036,0.0001341642046975451,0.00010200418409674751,0.9999997608864936
1037,0.00017800079854068683,0.00013134388813922614,0.9999997304280597
1038,0.0001390605836001464,0.00010304584939126295,0.9999997584599803
1039,0.00016938339285004552,0.00012393806256657958,0.9999997447265222
1040,0.0001718643306117975,0.00012637171446341097,0.9999997455927496
1041,0.00015399970837857443,0.00010388286187949027,0.9999998351641988
1042,0.00015214504385873648,0.00010549878990706509,0.9999998020401183
1043,0.00015466799090181572,0.00011030936881167814,0.9999998431606585
1044,0.00014545429389040915,0.00010671331492789722,0.9999997584872244
1045,0.0001435691450554401,0.00010447601269170406,0.9999997698932465
1046,0.00014586128069339732,0.00010474762363228629,0.9999997786061464
1047,0.00015560211925704894,0.00011301384815979642,0.9999997646205122
1048,0.0001531699159028803,0.00011246773523112208,0.9999996794664352
1049,0.00015045398616801218,0.00011005375490274046,0.9999997823107748
1050,0.00014832910970019378,0.00010843017248990696,0.9999997670251595
1051,0.00017138434005389865,0.0001221734447686197,0.9999998214535046
1052,0.00015476849424272648,0.00010574586559575178,0.9999998380689564
1053,0.00012193914210901822,8.637543108891157e-05,0.9999997814361379
1054,0.00015733060764035715,0.00011156771770337657,0.9999997998002862
1055,0.00014088068602042408,0.00010194094398262818,0.9999997963623928
1056,0.00015383607959502103,0.00011176074988365635,0.9999997530166018
1057,0.0001748163955762465,0.0001279007605850335,0.9999997546869263
1058,0.00016638182599028504,0.00011936204128194879,0.9999998105438402
1059,0.0001547684942427265,0.00010574586559575178,0.9999998380689564
1060,0.00013772891833426857,9.153285095283199e-05,0.9999997201489705
1061,0.00017474411254309087,0.00012708635419613536,0.9999997645603145
1062,0.00013050568261467247,9.657463475321642e-05,0.9999998050808865
1063,0.00016468897215222354,0.00012017171420876392,0.9999997469852407
1064,0.00016214431327517988,0.00011187585518601321,0.9999998093205759
1065,0.00017678657899943378,0.0001289578961326479,0.9999997923186967
1066,0.00016880106002314466,0.00011978706582992888,0.9999998219619443
1067,0.00012825303995928858,8.746309857446267e-05,0.9999997789465173
1068,0.00016017796835100445,0.0001147685030309655,0.9999997978732408
1069,0.00014457582965365234,0.0001031287650564656,0.9999998073085316
1070,0.00013494481381691939,9.169701097631603e-05,0.9999997546980243
1071,0.00016937172773926718,0.00012025462987396657,0.9999997974254712
1072,0.00016345315865884947,0.00011860012859108381,0.9999997950565659
1073,0.00015193602529494122,0.00010588728791299078,0.9999998106220169
1074,0.00017722355236315704,0.00013062836457150939,0.9999997531365414
1075,0.00012920046145497964,8.822589510032e-05,0.999999788829091
1076,0.0001436722534906923,0.00010764027147723858,0.9999997597824627
1077,0.00014910797703835522,9.947625123390187e-05,0.9999998264241362
1078,0.00015373978786905454,0.00010859649109812183,0.9999997589968542
1079,0.00012990432195907062,9.166609210626676e-05,0.999999755409647
