model_form,omitted_trajectory,budget_flops,context_length_tokens,original_full_m0_run_id,same_form_full_fit_run_id,selected_run_id,selected_grid_id,selected_N_B,selected_D_B,predicted_loss,cost_flops,feasible_grid_points,selected_trajectory_id,matches_original_full_m0,matches_same_form_full_fit,selected_point_is_omitted_trajectory,selected_N_outside_training_range,training_N_min_B,training_N_max_B
m0_no_floor,EleutherAI/pythia-2.8b,1000000000000000000000000,32768,1232,1232,1232,1232,11.965825,299.893,2.03109020137,4.50481812987e+22,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_no_floor,EleutherAI/pythia-2.8b,1000000000000000000000000,131072,1232,1232,1232,1232,11.965825,299.893,2.03109020137,1.15600316374e+23,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-2.8b,10000000000000000000,2048,169,169,169,169,0.162405,8.389,3.02402564527,8.73253867723e+18,39,EleutherAI/pythia-160m,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-2.8b,10000000000000000000,4096,169,169,169,169,0.162405,8.389,3.02402564527,9.29058408446e+18,36,EleutherAI/pythia-160m,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-2.8b,10000000000000000000,8192,168,168,168,168,0.162405,6.291,3.0808492273,7.80407578843e+18,34,EleutherAI/pythia-160m,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-2.8b,10000000000000000000,32768,167,167,167,167,0.162405,4.194,3.16953672189,8.55059050915e+18,27,EleutherAI/pythia-160m,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-2.8b,10000000000000000000,131072,13,13,13,13,0.070542,4.194,3.37047538682,9.53073165093e+18,16,EleutherAI/pythia-70m,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-2.8b,10000000000000000000000,2048,1043,1043,1043,1043,6.86104,226.492,2.14293393722,9.9603304172e+21,1060,EleutherAI/pythia-6.9b,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-2.8b,10000000000000000000000,4096,1036,1036,1036,1036,6.86104,211.812,2.14778348458,9.91000652207e+21,1049,EleutherAI/pythia-6.9b,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-2.8b,10000000000000000000000,8192,1025,1025,1025,1025,6.86104,188.744,2.15635566841,9.89157625371e+21,1032,EleutherAI/pythia-6.9b,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-2.8b,10000000000000000000000,32768,917,990,990,990,6.86104,115.343,2.19642950785,9.93457929841e+21,969,EleutherAI/pythia-6.9b,False,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-2.8b,10000000000000000000000,131072,834,834,834,834,2.782831,111.149,2.27263241306,9.96420007468e+21,793,EleutherAI/pythia-2.8b,True,True,True,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-2.8b,1000000000000000000000000,2048,1232,1232,1232,1232,11.965825,299.893,2.08742399275,2.30006390877e+22,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-2.8b,1000000000000000000000000,4096,1232,1232,1232,1232,11.965825,299.893,2.08742399275,2.44704752351e+22,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-2.8b,1000000000000000000000000,8192,1232,1232,1232,1232,11.965825,299.893,2.08742399275,2.74101475299e+22,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-2.8b,1000000000000000000000000,32768,1232,1232,1232,1232,11.965825,299.893,2.08742399275,4.50481812987e+22,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-2.8b,1000000000000000000000000,131072,1232,1232,1232,1232,11.965825,299.893,2.08742399275,1.15600316374e+23,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_current,EleutherAI/pythia-6.9b,10000000000000000000,2048,169,169,169,169,0.162405,8.389,3.03040327095,8.73253867723e+18,39,EleutherAI/pythia-160m,True,True,False,False,0.070542,11.965825
m0_current,EleutherAI/pythia-6.9b,10000000000000000000,4096,169,169,169,169,0.162405,8.389,3.03040327095,9.29058408446e+18,36,EleutherAI/pythia-160m,True,True,False,False,0.070542,11.965825
m0_current,EleutherAI/pythia-6.9b,10000000000000000000,8192,168,168,168,168,0.162405,6.291,3.08777220444,7.80407578843e+18,34,EleutherAI/pythia-160m,True,True,False,False,0.070542,11.965825
m0_current,EleutherAI/pythia-6.9b,10000000000000000000,32768,167,167,167,167,0.162405,4.194,3.1768532515,8.55059050915e+18,27,EleutherAI/pythia-160m,True,True,False,False,0.070542,11.965825
m0_current,EleutherAI/pythia-6.9b,10000000000000000000,131072,13,13,13,13,0.070542,4.194,3.39209588189,9.53073165093e+18,16,EleutherAI/pythia-70m,True,True,False,False,0.070542,11.965825
m0_current,EleutherAI/pythia-6.9b,10000000000000000000000,2048,1043,1043,1043,1043,6.86104,226.492,2.14561168214,9.9603304172e+21,1060,EleutherAI/pythia-6.9b,True,True,True,False,0.070542,11.965825
m0_current,EleutherAI/pythia-6.9b,10000000000000000000000,4096,1036,1036,1036,1036,6.86104,211.812,2.15075928704,9.91000652207e+21,1049,EleutherAI/pythia-6.9b,True,True,True,False,0.070542,11.965825
m0_current,EleutherAI/pythia-6.9b,10000000000000000000000,8192,1025,1025,1025,1025,6.86104,188.744,2.15984611288,9.89157625371e+21,1032,EleutherAI/pythia-6.9b,True,True,True,False,0.070542,11.965825
m0_current,EleutherAI/pythia-6.9b,10000000000000000000000,32768,917,917,917,917,2.782831,285.213,2.19465911306,9.96378702242e+21,969,EleutherAI/pythia-2.8b,True,True,False,False,0.070542,11.965825
m0_current,EleutherAI/pythia-6.9b,10000000000000000000000,131072,834,834,834,834,2.782831,111.149,2.27159185298,9.96420007468e+21,793,EleutherAI/pythia-2.8b,True,True,False,False,0.070542,11.965825
m0_current,EleutherAI/pythia-6.9b,1000000000000000000000000,2048,1232,1232,1232,1232,11.965825,299.893,2.09337989772,2.30006390877e+22,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_current,EleutherAI/pythia-6.9b,1000000000000000000000000,4096,1232,1232,1232,1232,11.965825,299.893,2.09337989772,2.44704752351e+22,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_current,EleutherAI/pythia-6.9b,1000000000000000000000000,8192,1232,1232,1232,1232,11.965825,299.893,2.09337989772,2.74101475299e+22,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_current,EleutherAI/pythia-6.9b,1000000000000000000000000,32768,1232,1232,1232,1232,11.965825,299.893,2.09337989772,4.50481812987e+22,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_current,EleutherAI/pythia-6.9b,1000000000000000000000000,131072,1232,1232,1232,1232,11.965825,299.893,2.09337989772,1.15600316374e+23,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_no_floor,EleutherAI/pythia-6.9b,10000000000000000000,2048,169,21,21,21,0.070542,20.972,3.02856608465,9.48240597911e+18,39,EleutherAI/pythia-70m,False,True,False,False,0.070542,11.965825
m0_no_floor,EleutherAI/pythia-6.9b,10000000000000000000,4096,169,20,20,20,0.070542,18.874,3.04462385832,9.07914908079e+18,36,EleutherAI/pythia-70m,False,True,False,False,0.070542,11.965825
m0_no_floor,EleutherAI/pythia-6.9b,10000000000000000000,8192,168,19,19,19,0.070542,16.777,3.0631209854,9.03991757075e+18,34,EleutherAI/pythia-70m,False,True,False,False,0.070542,11.965825
m0_no_floor,EleutherAI/pythia-6.9b,10000000000000000000,32768,167,16,16,16,0.070542,10.486,3.14313749843,9.28594075288e+18,27,EleutherAI/pythia-70m,False,True,False,False,0.070542,11.965825
m0_no_floor,EleutherAI/pythia-6.9b,10000000000000000000,131072,13,13,13,13,0.070542,4.194,3.33196993318,9.53073165093e+18,16,EleutherAI/pythia-70m,True,True,False,False,0.070542,11.965825
m0_no_floor,EleutherAI/pythia-6.9b,10000000000000000000000,2048,1043,1151,1151,1151,11.965825,130.023,2.08224480435,9.97226376109e+21,1060,EleutherAI/pythia-12b,False,True,False,False,0.070542,11.965825
m0_no_floor,EleutherAI/pythia-6.9b,10000000000000000000000,4096,1036,1147,1147,1147,11.965825,121.635,2.08839079767,9.92509413433e+21,1049,EleutherAI/pythia-12b,False,True,False,False,0.070542,11.965825
m0_no_floor,EleutherAI/pythia-6.9b,10000000000000000000000,8192,1025,1141,1141,1141,11.965825,109.052,2.09869931532,9.96732637452e+21,1032,EleutherAI/pythia-12b,False,True,False,False,0.070542,11.965825
m0_no_floor,EleutherAI/pythia-6.9b,10000000000000000000000,32768,917,1120,1120,1120,11.965825,65.012,2.15192224774,9.76572431697e+21,969,EleutherAI/pythia-12b,False,True,False,False,0.070542,11.965825
m0_no_floor,EleutherAI/pythia-6.9b,10000000000000000000000,131072,834,956,956,956,6.86104,44.04,2.26464011938,9.73390959842e+21,793,EleutherAI/pythia-6.9b,False,True,True,False,0.070542,11.965825
m0_no_floor,EleutherAI/pythia-6.9b,1000000000000000000000000,2048,1232,1232,1232,1232,11.965825,299.893,2.01399005413,2.30006390877e+22,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_no_floor,EleutherAI/pythia-6.9b,1000000000000000000000000,4096,1232,1232,1232,1232,11.965825,299.893,2.01399005413,2.44704752351e+22,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_no_floor,EleutherAI/pythia-6.9b,1000000000000000000000000,8192,1232,1232,1232,1232,11.965825,299.893,2.01399005413,2.74101475299e+22,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_no_floor,EleutherAI/pythia-6.9b,1000000000000000000000000,32768,1232,1232,1232,1232,11.965825,299.893,2.01399005413,4.50481812987e+22,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_no_floor,EleutherAI/pythia-6.9b,1000000000000000000000000,131072,1232,1232,1232,1232,11.965825,299.893,2.01399005413,1.15600316374e+23,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-6.9b,10000000000000000000,2048,169,169,169,169,0.162405,8.389,3.0248966899,8.73253867723e+18,39,EleutherAI/pythia-160m,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-6.9b,10000000000000000000,4096,169,169,169,169,0.162405,8.389,3.0248966899,9.29058408446e+18,36,EleutherAI/pythia-160m,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-6.9b,10000000000000000000,8192,168,168,168,168,0.162405,6.291,3.08176352819,7.80407578843e+18,34,EleutherAI/pythia-160m,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-6.9b,10000000000000000000,32768,167,167,167,167,0.162405,4.194,3.17048448513,8.55059050915e+18,27,EleutherAI/pythia-160m,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-6.9b,10000000000000000000,131072,13,13,13,13,0.070542,4.194,3.37200864237,9.53073165093e+18,16,EleutherAI/pythia-70m,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-6.9b,10000000000000000000000,2048,1043,1043,1043,1043,6.86104,226.492,2.14037377294,9.9603304172e+21,1060,EleutherAI/pythia-6.9b,True,True,True,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-6.9b,10000000000000000000000,4096,1036,1036,1036,1036,6.86104,211.812,2.14524525089,9.91000652207e+21,1049,EleutherAI/pythia-6.9b,True,True,True,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-6.9b,10000000000000000000000,8192,1025,1025,1025,1025,6.86104,188.744,2.15385533384,9.89157625371e+21,1032,EleutherAI/pythia-6.9b,True,True,True,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-6.9b,10000000000000000000000,32768,917,990,990,990,6.86104,115.343,2.19409263739,9.93457929841e+21,969,EleutherAI/pythia-6.9b,False,True,True,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-6.9b,10000000000000000000000,131072,834,834,834,834,2.782831,111.149,2.27081949656,9.96420007468e+21,793,EleutherAI/pythia-2.8b,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-6.9b,1000000000000000000000000,2048,1232,1232,1232,1232,11.965825,299.893,2.08448916872,2.30006390877e+22,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-6.9b,1000000000000000000000000,4096,1232,1232,1232,1232,11.965825,299.893,2.08448916872,2.44704752351e+22,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-6.9b,1000000000000000000000000,8192,1232,1232,1232,1232,11.965825,299.893,2.08448916872,2.74101475299e+22,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-6.9b,1000000000000000000000000,32768,1232,1232,1232,1232,11.965825,299.893,2.08448916872,4.50481812987e+22,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_shared_exponent,EleutherAI/pythia-6.9b,1000000000000000000000000,131072,1232,1232,1232,1232,11.965825,299.893,2.08448916872,1.15600316374e+23,1176,EleutherAI/pythia-12b,True,True,False,False,0.070542,11.965825
m0_current,EleutherAI/pythia-12b,10000000000000000000,2048,169,169,169,169,0.162405,8.389,3.03039498474,8.73253867723e+18,39,EleutherAI/pythia-160m,True,True,False,False,0.070542,6.86104
m0_current,EleutherAI/pythia-12b,10000000000000000000,4096,169,169,169,169,0.162405,8.389,3.03039498474,9.29058408446e+18,36,EleutherAI/pythia-160m,True,True,False,False,0.070542,6.86104
m0_current,EleutherAI/pythia-12b,10000000000000000000,8192,168,168,168,168,0.162405,6.291,3.08776277058,7.80407578843e+18,34,EleutherAI/pythia-160m,True,True,False,False,0.070542,6.86104
m0_current,EleutherAI/pythia-12b,10000000000000000000,32768,167,167,167,167,0.162405,4.194,3.17684232655,8.55059050915e+18,27,EleutherAI/pythia-160m,True,True,False,False,0.070542,6.86104
m0_current,EleutherAI/pythia-12b,10000000000000000000,131072,13,13,13,13,0.070542,4.194,3.39208046658,9.53073165093e+18,16,EleutherAI/pythia-70m,True,True,False,False,0.070542,6.86104
m0_current,EleutherAI/pythia-12b,10000000000000000000000,2048,1043,1043,1043,1043,6.86104,226.492,2.14560593356,9.9603304172e+21,1060,EleutherAI/pythia-6.9b,True,True,False,False,0.070542,6.86104
m0_current,EleutherAI/pythia-12b,10000000000000000000000,4096,1036,1036,1036,1036,6.86104,211.812,2.15075327108,9.91000652207e+21,1049,EleutherAI/pythia-6.9b,True,True,False,False,0.070542,6.86104
m0_current,EleutherAI/pythia-12b,10000000000000000000000,8192,1025,1025,1025,1025,6.86104,188.744,2.15983963272,9.89157625371e+21,1032,EleutherAI/pythia-6.9b,True,True,False,False,0.070542,6.86104
m0_current,EleutherAI/pythia-12b,10000000000000000000000,32768,917,917,917,917,2.782831,285.213,2.19465869218,9.96378702242e+21,969,EleutherAI/pythia-2.8b,True,True,False,False,0.070542,6.86104
m0_current,EleutherAI/pythia-12b,10000000000000000000000,131072,834,834,834,834,2.782831,111.149,2.27158760034,9.96420007468e+21,793,EleutherAI/pythia-2.8b,True,True,False,False,0.070542,6.86104
m0_current,EleutherAI/pythia-12b,1000000000000000000000000,2048,1232,1232,1232,1232,11.965825,299.893,2.09337256926,2.30006390877e+22,1176,EleutherAI/pythia-12b,True,True,True,True,0.070542,6.86104
m0_current,EleutherAI/pythia-12b,1000000000000000000000000,4096,1232,1232,1232,1232,11.965825,299.893,2.09337256926,2.44704752351e+22,1176,EleutherAI/pythia-12b,True,True,True,True,0.070542,6.86104
m0_current,EleutherAI/pythia-12b,1000000000000000000000000,8192,1232,1232,1232,1232,11.965825,299.893,2.09337256926,2.74101475299e+22,1176,EleutherAI/pythia-12b,True,True,True,True,0.070542,6.86104
m0_current,EleutherAI/pythia-12b,1000000000000000000000000,32768,1232,1232,1232,1232,11.965825,299.893,2.09337256926,4.50481812987e+22,1176,EleutherAI/pythia-12b,True,True,True,True,0.070542,6.86104
m0_current,EleutherAI/pythia-12b,1000000000000000000000000,131072,1232,1232,1232,1232,11.965825,299.893,2.09337256926,1.15600316374e+23,1176,EleutherAI/pythia-12b,True,True,True,True,0.070542,6.86104
m0_no_floor,EleutherAI/pythia-12b,10000000000000000000,2048,169,21,21,21,0.070542,20.972,3.03913022488,9.48240597911e+18,39,EleutherAI/pythia-70m,False,True,False,False,0.070542,6.86104
m0_no_floor,EleutherAI/pythia-12b,10000000000000000000,4096,169,20,169,169,0.162405,8.389,3.05129144428,9.29058408446e+18,36,EleutherAI/pythia-160m,True,False,False,False,0.070542,6.86104
m0_no_floor,EleutherAI/pythia-12b,10000000000000000000,8192,168,19,19,19,0.070542,16.777,3.07354208521,9.03991757075e+18,34,EleutherAI/pythia-70m,False,True,False,False,0.070542,6.86104
m0_no_floor,EleutherAI/pythia-12b,10000000000000000000,32768,167,16,16,16,0.070542,10.486,3.15329331364,9.28594075288e+18,27,EleutherAI/pythia-70m,False,True,False,False,0.070542,6.86104
m0_no_floor,EleutherAI/pythia-12b,10000000000000000000,131072,13,13,13,13,0.070542,4.194,3.34181414862,9.53073165093e+18,16,EleutherAI/pythia-70m,True,True,False,False,0.070542,6.86104
m0_no_floor,EleutherAI/pythia-12b,10000000000000000000000,2048,1043,1151,1151,1151,11.965825,130.023,2.0616371315,9.97226376109e+21,1060,EleutherAI/pythia-12b,False,True,True,True,0.070542,6.86104
m0_no_floor,EleutherAI/pythia-12b,10000000000000000000000,4096,1036,1147,1147,1147,11.965825,121.635,2.06773024222,9.92509413433e+21,1049,EleutherAI/pythia-12b,False,True,True,True,0.070542,6.86104
m0_no_floor,EleutherAI/pythia-12b,10000000000000000000000,8192,1025,1141,1141,1141,11.965825,109.052,2.07795218689,9.96732637452e+21,1032,EleutherAI/pythia-12b,False,True,True,True,0.070542,6.86104
m0_no_floor,EleutherAI/pythia-12b,10000000000000000000000,32768,917,1120,1120,1120,11.965825,65.012,2.13076790128,9.76572431697e+21,969,EleutherAI/pythia-12b,False,True,True,True,0.070542,6.86104
m0_no_floor,EleutherAI/pythia-12b,10000000000000000000000,131072,834,956,956,956,6.86104,44.04,2.24566785208,9.73390959842e+21,793,EleutherAI/pythia-6.9b,False,True,False,False,0.070542,6.86104
m0_no_floor,EleutherAI/pythia-12b,1000000000000000000000000,2048,1232,1232,1232,1232,11.965825,299.893,1.9940391742,2.30006390877e+22,1176,EleutherAI/pythia-12b,True,True,True,True,0.070542,6.86104
m0_no_floor,EleutherAI/pythia-12b,1000000000000000000000000,4096,1232,1232,1232,1232,11.965825,299.893,1.9940391742,2.44704752351e+22,1176,EleutherAI/pythia-12b,True,True,True,True,0.070542,6.86104
m0_no_floor,EleutherAI/pythia-12b,1000000000000000000000000,8192,1232,1232,1232,1232,11.965825,299.893,1.9940391742,2.74101475299e+22,1176,EleutherAI/pythia-12b,True,True,True,True,0.070542,6.86104
m0_no_floor,EleutherAI/pythia-12b,1000000000000000000000000,32768,1232,1232,1232,1232,11.965825,299.893,1.9940391742,4.50481812987e+22,1176,EleutherAI/pythia-12b,True,True,True,True,0.070542,6.86104
m0_no_floor,EleutherAI/pythia-12b,1000000000000000000000000,131072,1232,1232,1232,1232,11.965825,299.893,1.9940391742,1.15600316374e+23,1176,EleutherAI/pythia-12b,True,True,True,True,0.070542,6.86104
m0_shared_exponent,EleutherAI/pythia-12b,10000000000000000000,2048,169,169,169,169,0.162405,8.389,3.02776590559,8.73253867723e+18,39,EleutherAI/pythia-160m,True,True,False,False,0.070542,6.86104
m0_shared_exponent,EleutherAI/pythia-12b,10000000000000000000,4096,169,169,169,169,0.162405,8.389,3.02776590559,9.29058408446e+18,36,EleutherAI/pythia-160m,True,True,False,False,0.070542,6.86104
m0_shared_exponent,EleutherAI/pythia-12b,10000000000000000000,8192,168,168,168,168,0.162405,6.291,3.08475513153,7.80407578843e+18,34,EleutherAI/pythia-160m,True,True,False,False,0.070542,6.86104
m0_shared_exponent,EleutherAI/pythia-12b,10000000000000000000,32768,167,167,167,167,0.162405,4.194,3.17356868216,8.55059050915e+18,27,EleutherAI/pythia-160m,True,True,False,False,0.070542,6.86104
m0_shared_exponent,EleutherAI/pythia-12b,10000000000000000000,131072,13,13,13,13,0.070542,4.194,3.37521046346,9.53073165093e+18,16,EleutherAI/pythia-70m,True,True,False,False,0.070542,6.86104
m0_shared_exponent,EleutherAI/pythia-12b,10000000000000000000000,2048,1043,1043,1043,1043,6.86104,226.492,2.13709925513,9.9603304172e+21,1060,EleutherAI/pythia-6.9b,True,True,False,False,0.070542,6.86104
m0_shared_exponent,EleutherAI/pythia-12b,10000000000000000000000,4096,1036,1036,1036,1036,6.86104,211.812,2.14203432568,9.91000652207e+21,1049,EleutherAI/pythia-6.9b,True,True,False,False,0.070542,6.86104
m0_shared_exponent,EleutherAI/pythia-12b,10000000000000000000000,8192,1025,1025,1025,1025,6.86104,188.744,2.15075427536,9.89157625371e+21,1032,EleutherAI/pythia-6.9b,True,True,False,False,0.070542,6.86104
m0_shared_exponent,EleutherAI/pythia-12b,10000000000000000000000,32768,917,990,990,990,6.86104,115.343,2.19146499959,9.93457929841e+21,969,EleutherAI/pythia-6.9b,False,True,False,False,0.070542,6.86104
m0_shared_exponent,EleutherAI/pythia-12b,10000000000000000000000,131072,834,834,834,834,2.782831,111.149,2.26914045193,9.96420007468e+21,793,EleutherAI/pythia-2.8b,True,True,False,False,0.070542,6.86104
m0_shared_exponent,EleutherAI/pythia-12b,1000000000000000000000000,2048,1232,1232,1232,1232,11.965825,299.893,2.08041021039,2.30006390877e+22,1176,EleutherAI/pythia-12b,True,True,True,True,0.070542,6.86104
m0_shared_exponent,EleutherAI/pythia-12b,1000000000000000000000000,4096,1232,1232,1232,1232,11.965825,299.893,2.08041021039,2.44704752351e+22,1176,EleutherAI/pythia-12b,True,True,True,True,0.070542,6.86104
m0_shared_exponent,EleutherAI/pythia-12b,1000000000000000000000000,8192,1232,1232,1232,1232,11.965825,299.893,2.08041021039,2.74101475299e+22,1176,EleutherAI/pythia-12b,True,True,True,True,0.070542,6.86104
m0_shared_exponent,EleutherAI/pythia-12b,1000000000000000000000000,32768,1232,1232,1232,1232,11.965825,299.893,2.08041021039,4.50481812987e+22,1176,EleutherAI/pythia-12b,True,True,True,True,0.070542,6.86104
m0_shared_exponent,EleutherAI/pythia-12b,1000000000000000000000000,131072,1232,1232,1232,1232,11.965825,299.893,2.08041021039,1.15600316374e+23,1176,EleutherAI/pythia-12b,True,True,True,True,0.070542,6.86104
