split,role,model,target,n,mae,rmse,r2,spearman_rho,normalized_rmse,mapping_scenario,q_scenario
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_uspto_backgrounds_val_loss,248,1.391736097027262,1.4165282964517858,-9.831533239787365,0.8246167378145205,2.653727428109144,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_linear,,,,,,,,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_arxiv_val_loss,248,1.6695092516774683,1.723493719118347,-9.30470568076549,0.811592982875737,1.8746407562099003,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_freelaw_val_loss,248,1.3318416640106754,1.3841953548749448,-3.6216793267805887,0.8114820520163454,1.7912377631171603,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_pubmed_central_val_loss,248,1.623677070562928,1.6681792953893333,-8.003058139513806,0.8731194859102074,2.030184353335547,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_wikipedia_en_val_loss,248,1.3371031573216756,1.3572436068763225,-6.287635319924827,0.8831937387790683,2.585643940972251,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_dm_mathematics_val_loss,248,1.3205539003625757,1.495797368606252,-2.9097011109110524,0.666199603166486,0.9869872665852532,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_github_val_loss,248,2.4759338014331655,2.512098328747511,-14.83299485995587,0.899931710648261,2.6808677220093866,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_stackexchange_val_loss,248,1.6375235263180676,1.6646474709903285,-9.259215635009133,0.8839041683253847,2.415217043075804,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_gutenberg_pg_19_val_loss,248,0.9677222932531306,0.9872418329579008,-5.53312467160336,0.9079289601923431,2.3113421271875154,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_pile_cc_val_loss,248,1.0641681945374468,1.0726822152163675,-10.826264828507666,0.9160599561626419,3.445983325718399,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_ubuntu_irc_val_loss,248,1.8923376850724907,1.9831316422079828,-7.136847917450709,0.6656229200463865,1.964397191366541,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_hackernews_val_loss,248,0.9771284361624252,0.9932724759341254,-9.239309585962038,0.8305582261132817,2.997562438621419,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_pubmed_abstracts_val_loss,248,1.315524610709204,1.3335574619870418,-4.970071708572162,0.9394474856458614,2.272549021770315,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_uspto_backgrounds_val_loss,248,1.3794233056887193,1.3955880976809,-9.513660328010355,0.8675304587817116,2.614498010689421,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_only_quadratic,,,,,,,,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_arxiv_val_loss,248,2.2935826626860982,2.3224735467410866,-17.71189337396132,0.7842693747433249,2.5261499462657673,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_freelaw_val_loss,248,1.3136231543010224,1.3872368600439937,-3.642012157905979,0.7469501881104148,1.7951736663090971,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pubmed_central_val_loss,248,1.743833839960426,1.7796217305696314,-9.246133303272826,0.8425261710286359,2.1658104750755656,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_wikipedia_en_val_loss,248,1.2845976449310192,1.3144338766466657,-5.835157240787118,0.8625826277553731,2.5040884125305136,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_dm_mathematics_val_loss,248,1.270192425786801,1.4606252328540472,-2.7279976152816428,0.4180134407290911,0.9637792767501192,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_github_val_loss,248,2.0445135852121776,2.0829857109516574,-9.88585093680196,0.8866711458607055,2.2229261864448047,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_stackexchange_val_loss,248,1.5654341854776272,1.6037645836098333,-8.522497005747878,0.8377663717426844,2.3268827922535826,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_gutenberg_pg_19_val_loss,248,0.8667348004972094,0.8981559869272213,-4.407261648242628,0.8446590331549523,2.102773302414436,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pile_cc_val_loss,248,0.9828456069222374,0.9960166045832387,-9.1962058980224,0.8860865953037697,3.199695644101069,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_ubuntu_irc_val_loss,248,1.755612087852045,1.8775583794720234,-6.293567554051145,0.3828412776088027,1.8598212689275149,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_hackernews_val_loss,248,0.7788251675923201,0.8160624106783365,-5.911632206959144,0.6326025009008215,2.4627663497065053,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pubmed_abstracts_val_loss,248,1.292139543912945,1.3267960405904315,-4.909686102131454,0.8789508300932606,2.26102671244459,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_uspto_backgrounds_val_loss,248,1.3313308990675308,1.3538398871203234,-8.894048582082075,0.78679875568619,2.5362868152501297,direct_only,q_huber_exclude_7_frac_sensitivity
test_60m,heldout_cross_scale_previously_seen,p_plus_Qcovered,,,,,,,,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_arxiv_val_loss,64,3.071836299925421,3.084730091138572,-863.4553976763955,0.8887820512820512,3.3552549026483356,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_freelaw_val_loss,64,3.3144810505516524,3.3191958820821235,-572.9443533477819,0.73992673992674,4.295252824125838,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_pubmed_central_val_loss,64,3.3102934215690274,3.3284711548254964,-4033.4961380135437,0.8201923076923077,4.050769649121153,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_wikipedia_en_val_loss,64,3.282998713279383,3.2857936150522873,-430.2831434470687,0.8010531135531136,6.259666510125205,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_dm_mathematics_val_loss,64,2.515759125680362,2.566139260036001,-73.51726179995147,0.7080586080586081,1.6932418969957068,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_github_val_loss,64,4.270907803624823,4.27863142725951,-1269.6356950228185,0.7246336996336996,4.566081174630589,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_stackexchange_val_loss,64,3.427759332662739,3.431755421920173,-704.5828332318889,0.7525641025641026,4.9790927671661676,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_gutenberg_pg_19_val_loss,64,2.6489598989118948,2.6550006783196665,-119.3763663661979,0.6375,6.215918643890529,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_pile_cc_val_loss,64,2.6644769646431206,2.666930105672647,-699.495503928154,0.8924908424908425,8.567492352010909,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_ubuntu_irc_val_loss,64,3.987994837884801,4.0408325685771045,-90.33493436827229,0.6692765567765567,4.002659218153318,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_hackernews_val_loss,64,2.2965393968388588,2.302926721229064,-135.8196910283066,0.5600274725274725,6.94992240871441,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_pubmed_abstracts_val_loss,64,3.004221073659817,3.0123574639384127,-708.5209313496646,0.644459706959707,5.13343459358354,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_uspto_backgrounds_val_loss,64,2.877567406365715,2.8806123611919023,-419.5897514595482,0.7483058608058608,5.396545943906167,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_linear,,,,,,,,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_arxiv_val_loss,64,2.729273089456511,2.7503753060990843,-686.2142725481776,0.9467032967032967,2.9915778551976135,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_freelaw_val_loss,64,3.122551112214979,3.1318549140039598,-509.9839874696188,0.8889194139194139,4.0528215694487475,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_pubmed_central_val_loss,64,2.955182984472816,2.9811274351015036,-3235.3895597005644,0.9234432234432235,3.6280502286355754,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_wikipedia_en_val_loss,64,3.1387487972137875,3.14113492853278,-393.144168718333,0.9113095238095238,5.984081600818462,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_dm_mathematics_val_loss,64,2.372422861379254,2.449237111337654,-66.88254379119671,0.6266025641025641,1.6161051573387617,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_github_val_loss,64,4.029044821092458,4.050686965949868,-1137.8556033186787,0.8374542124542125,4.322822803036307,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_stackexchange_val_loss,64,3.244212715261394,3.2546064050917987,-633.6178720360685,0.8221153846153846,4.722069384099076,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_gutenberg_pg_19_val_loss,64,2.574417086574533,2.5794585349498322,-112.62373440328386,0.7038003663003664,6.039058494209065,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_pile_cc_val_loss,64,2.53958105841376,2.5418362510495736,-635.3224161438585,0.9525641025641025,8.165629310873419,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_ubuntu_irc_val_loss,64,3.8764467494686405,3.925087242900837,-85.17748942097862,0.6256868131868132,3.888007327258614,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_hackernews_val_loss,64,2.2138099205646258,2.2205972985021325,-126.2119710168977,0.5553113553113553,6.701463308981939,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_pubmed_abstracts_val_loss,64,2.877853765309662,2.8870186949352745,-650.7055076490454,0.7711538461538462,4.919841625145901,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,metric/the_pile_uspto_backgrounds_val_loss,64,2.784002569240357,2.7873719379553883,-392.8028844968618,0.8643315018315019,5.221869116644027,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_only_quadratic,,,,,,,,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_arxiv_val_loss,64,3.6926317010135863,3.6973696080769387,-1240.921039449571,0.9004578754578755,4.021621710126411,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_freelaw_val_loss,64,3.276912570139073,3.278306552468173,-558.8905597508493,0.7972527472527473,4.242339403303334,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pubmed_central_val_loss,64,3.372772817267102,3.3772464839965592,-4152.6053030582625,0.9070054945054945,4.110129521519504,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_wikipedia_en_val_loss,64,3.2290545118666527,3.2305013629980452,-415.89028890737086,0.8318223443223444,6.15433090509274,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_dm_mathematics_val_loss,64,2.2064590009548404,2.2245090698425405,-54.99700603372792,0.4026098901098901,1.4678205567267208,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_github_val_loss,64,3.720753606540571,3.7237709758864734,-961.4478863038311,0.8636446886446887,3.973943734275227,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_stackexchange_val_loss,64,3.280645962432591,3.2823137671698595,-644.4692205112452,0.8120879120879121,4.762269663302813,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_gutenberg_pg_19_val_loss,64,2.514079339041227,2.5206012572548633,-107.4976306082733,0.6118131868131869,5.901261147210139,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pile_cc_val_loss,64,2.582263064911925,2.5837216535604224,-656.4663563397842,0.9459706959706959,8.300185842711018,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_ubuntu_irc_val_loss,64,3.689923344703392,3.710105824390617,-75.99593618291401,0.5849358974358975,3.6750568172020652,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_hackernews_val_loss,64,2.0367752348569153,2.0453022392542444,-106.92035245189363,0.434478021978022,6.17244645005487,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pubmed_abstracts_val_loss,64,2.928747085693624,2.9309772428624017,-670.702696620594,0.6112637362637363,4.9947524992085635,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,metric/the_pile_uspto_backgrounds_val_loss,64,2.7927187961453606,2.794582436209769,-394.8429335227289,0.709981684981685,5.235377280960909,direct_only,q_huber_exclude_7_frac_sensitivity
test_1b,heldout_cross_scale_previously_seen,p_plus_Qcovered,,,,,,,,direct_only,q_huber_exclude_7_frac_sensitivity
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_arxiv_val_loss,256,0.4885232211167909,0.5821524759526984,0.44236099766085735,0.7439152265964751,0.5806819364808898,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_freelaw_val_loss,256,0.41725258916316854,0.4799075778674663,0.5759852789716877,0.7774855516136415,0.6162128919495579,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_pubmed_central_val_loss,256,0.4590741881058409,0.5292272802439886,0.5994226464997656,0.8334744792858778,0.6254081075059978,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_wikipedia_en_val_loss,256,0.2469640783511113,0.29561326233085233,0.7072671594701108,0.8770513847562371,0.560725732292645,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_dm_mathematics_val_loss,256,1.0682861867366569,1.1659224546534066,0.421861489924067,0.758190518425269,0.7612998336698265,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_github_val_loss,256,0.5043240942665413,0.6101218909012909,0.5614222084935119,0.8419711318379491,0.5917401853244562,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_stackexchange_val_loss,256,0.36830057421758094,0.44467387268912556,0.5515773450109893,0.8277058537422751,0.588141359699955,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_gutenberg_pg_19_val_loss,256,0.2002885119449901,0.2555956620574581,0.6754451417045612,0.8931878004119936,0.591020619357329,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_pile_cc_val_loss,256,0.12405257161634248,0.15327368548463452,0.7712873154702702,0.8998347734035248,0.48134721437173644,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_ubuntu_irc_val_loss,256,0.5749538206458626,0.6516065301113715,0.5732063210133123,0.7661936369878691,0.6369214896798513,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_hackernews_val_loss,256,0.1560275668042655,0.1904404314478268,0.6793107603298033,0.8436977855344472,0.561568271299204,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_pubmed_abstracts_val_loss,256,0.20426001968736698,0.26352772875164115,0.78648304666073,0.9212384126802472,0.451959622411224,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_linear,metric/the_pile_uspto_backgrounds_val_loss,256,0.22409276743077725,0.27258600162943497,0.7144233852150121,0.8528703650720989,0.516791406754848,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_linear,,,,,,,,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_arxiv_val_loss,256,0.39794744325837933,0.5130370467948921,0.5669110553959338,0.7898839837491417,0.5117410955467637,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_freelaw_val_loss,256,0.33684817092582897,0.41248816754657947,0.6867517093978404,0.8251344701304646,0.5296447448242779,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_pubmed_central_val_loss,256,0.38059341150771375,0.45713573120495155,0.701123145210983,0.8642996108949417,0.5402147682078162,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_wikipedia_en_val_loss,256,0.20428794304603798,0.25663446819627705,0.7793755758246889,0.8821877145799955,0.4867898989925405,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_dm_mathematics_val_loss,256,1.057884946014072,1.2031811816376563,0.38432059360835125,0.6988276779583429,0.7856282635260735,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_github_val_loss,256,0.4081823259797874,0.5229826009212399,0.6777537275858022,0.8858076791027695,0.5072262211956404,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_stackexchange_val_loss,256,0.27451743329727407,0.3635722064252367,0.7002317228935508,0.8858627546349279,0.48087343324878157,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_gutenberg_pg_19_val_loss,256,0.1731295345841905,0.2317870227321331,0.7330933519903378,0.911303358892195,0.5359672720241275,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_pile_cc_val_loss,256,0.10335558571407992,0.13774163754647323,0.8152920727818234,0.9194781414511329,0.4325697090557852,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_ubuntu_irc_val_loss,256,0.6082388049853821,0.7170837616544766,0.48312336720992965,0.6566541256580454,0.7009230825543413,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_hackernews_val_loss,256,0.1561187450033783,0.19062136338486885,0.6787011157513807,0.8285999370565347,0.5621018010456715,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_pubmed_abstracts_val_loss,256,0.16452790495608632,0.22598018431631528,0.8429924839262972,0.9412859063859007,0.38756422050855854,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,metric/the_pile_uspto_backgrounds_val_loss,256,0.18888207484117675,0.22418797221167652,0.8068297863775351,0.8823078793774319,0.4250343628954651,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_only_quadratic,,,,,,,,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_arxiv_val_loss,256,0.5461403548571273,0.6350064970798784,0.33650755604468785,0.7509656099794003,0.633402446324477,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_freelaw_val_loss,256,0.45898802631363034,0.5200374342819357,0.5021082462224546,0.7660963607232777,0.6677405943971108,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pubmed_central_val_loss,256,0.5224343403770434,0.5877188057723814,0.505983877895136,0.8357425898374914,0.6945297791420216,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_wikipedia_en_val_loss,256,0.2595788416321373,0.31121973068537695,0.6755424656392743,0.8661771858548867,0.590328424430316,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_dm_mathematics_val_loss,256,1.4310063083228024,1.5090442525602,0.031506930953187684,0.4159339951934081,0.9853443802281016,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_github_val_loss,256,0.5224211139478241,0.6496405764674029,0.5027672708645489,0.8684166857404441,0.6300682549600585,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_stackexchange_val_loss,256,0.37733274479313694,0.46459871142330567,0.5104914046020148,0.8285620279240101,0.6144946546980525,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_gutenberg_pg_19_val_loss,256,0.26076084047606296,0.3369573886231978,0.43593243896364353,0.8308408674753949,0.7791554947295694,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pile_cc_val_loss,256,0.1343827451630742,0.16528520652044829,0.7340358991562441,0.8982282845044632,0.5190687069598173,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_ubuntu_irc_val_loss,256,0.8917205947304527,0.9660395469111945,0.061926356784750114,0.3863748855573358,0.9442682337808402,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_hackernews_val_loss,256,0.24354233463008795,0.2838997296634038,0.2873176021961362,0.620136186770428,0.8371598362665248,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_pubmed_abstracts_val_loss,256,0.250919809496213,0.3224594689509973,0.6803093057795631,0.8869678416113527,0.5530296964209271,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,metric/the_pile_uspto_backgrounds_val_loss,256,0.25952363228300257,0.29204021955941856,0.6722060942184476,0.8234292744335088,0.5536743449514292,direct_plus_near,q_equal_candidate
test_1m,heldout_same_scale_previously_seen,p_plus_Qcovered,,,,,,,,direct_plus_near,q_equal_candidate
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_arxiv_val_loss,256,1.7558347859233114,1.821466107137333,-9.21507347205668,0.7606896601052873,1.8168650139224956,direct_plus_near,q_equal_candidate
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_freelaw_val_loss,256,1.3762720388484322,1.4413435460509718,-4.00649942508506,0.7705481803616389,1.8507198380813705,direct_plus_near,q_equal_candidate
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_pubmed_central_val_loss,256,1.709569793961096,1.7552643027643726,-8.523060673582924,0.8521100366216525,2.0742629239721064,direct_plus_near,q_equal_candidate
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_wikipedia_en_val_loss,256,1.3383116114933666,1.367324829888254,-6.457411497154316,0.8781235694666972,2.593571785229711,direct_plus_near,q_equal_candidate
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_dm_mathematics_val_loss,256,1.404431866045879,1.5417181435690395,-3.0272102938603886,0.7418559739070726,1.0066790990947778,direct_plus_near,q_equal_candidate
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_github_val_loss,256,2.5675850828072337,2.61858164096134,-13.563704492414857,0.8448743991760128,2.539689213938354,direct_plus_near,q_equal_candidate
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_stackexchange_val_loss,256,1.7092934160549969,1.7533862394317141,-8.933939510370232,0.827024919890135,2.3190905296554383,direct_plus_near,q_equal_candidate
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_gutenberg_pg_19_val_loss,256,0.9861319334354477,1.0082304616141353,-5.862192743483645,0.8967319466697184,2.3313580014677897,direct_plus_near,q_equal_candidate
test_60m,heldout_cross_scale_previously_seen,p_only_linear,metric/the_pile_pile_cc_val_loss,256,1.0649016649565364,1.0762507476225474,-10.761035072436975,0.8900699530785077,3.379903717298856,direct_plus_near,q_equal_candidate
